source_record_id,business_id,bank_name,account_id,transaction_date,posting_date,transaction_description,transaction_reference,debit_amount,credit_amount,balance_after_transaction,currency,source_file,transaction_date_std,posting_date_std,missing_transaction_reference,missing_balance_after_transaction,net_amount,posting_delay_days,delayed_posting_flag,description_normalized,possible_sign_inconsistency,is_reversal,is_duplicate,duplicate_group_size
BT_0016847,SME_004,Nedbank,ACC-42366980,2025-08-31,2025-09-01,CUSTOMER ORDER PAYMENT,REF466086242,,1188.55,9391885.56,ZAR,nedbank_statement_export.csv,2025-08-31,2025-09-01,False,False,1188.55,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016848,SME_004,Nedbank,ACC-42366980,31 Aug 2025,05/09/2025,CUSTOMER ORDER PAYMENT,REF879307086,,1363.34,9393248.9,ZAR,nedbank_statement_export.csv,2025-08-31,2025-09-05,False,False,1363.34,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016849,SME_004,Nedbank,ACC-42366980,2025-08-31,2025-09-01,CUSTOMER ORDER PAYMENT,REF990389081,,1021.16,9394270.06,ZAR,nedbank_statement_export.csv,2025-08-31,2025-09-01,False,False,1021.16,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016850,SME_004,Nedbank,ACC-42366980,31 Aug 2025,31/08/2025,CUSTOMER ORDER PAYMENT,REF767363317,,1488.13,9395758.19,ZAR,nedbank_statement_export.csv,2025-08-31,2025-08-31,False,False,1488.13,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016851,SME_004,Nedbank,ACC-42366980,31/08/2025,31/08/2025,CUSTOMER ORDER PAYMENT,REF566085564,,539.37,9396297.56,ZAR,nedbank_statement_export.csv,2025-08-31,2025-08-31,False,False,539.37,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016852,SME_004,Nedbank,ACC-42366980,2025-08-31,01 Sep 2025,CUSTOMER ORDER PAYMENT,REF559077447,,526.3,9396823.86,ZAR,nedbank_statement_export.csv,2025-08-31,2025-09-01,False,False,526.3,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016853,SME_004,Nedbank,ACC-42366980,2025-08-31,31 Aug 2025,CUSTOMER ORDER PAYMENT,REF940323966,,1379.04,9398202.9,ZAR,nedbank_statement_export.csv,2025-08-31,2025-08-31,False,False,1379.04,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016854,SME_004,Nedbank,ACC-42366980,2025-08-31,03/09/2025,CUSTOMER ORDER PAYMENT,REF883000599,,1987.99,,ZAR,nedbank_statement_export.csv,2025-08-31,2025-09-03,False,True,1987.99,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016855,SME_004,Nedbank,ACC-42366980,01/09/2025,04/09/2025,CUSTOMER ORDER PAYMENT,REF889645295,,1691.36,9401882.25,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-04,False,False,1691.36,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016856,SME_004,Nedbank,ACC-42366980,01 Sep 2025,01 Sep 2025,CUSTOMER ORDER PAYMENT,REF907884127,,619.12,9402501.37,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-01,False,False,619.12,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016857,SME_004,Nedbank,ACC-42366980,2025-09-01,03 Sep 2025,CUSTOMER ORDER PAYMENT,REF161330621,,1274.26,9403775.63,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-03,False,False,1274.26,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016858,SME_004,Nedbank,ACC-42366980,01 Sep 2025,06 Sep 2025,CUSTOMER ORDER PAYMENT,REF966935604,,1224.42,9405000.05,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-06,False,False,1224.42,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016859,SME_004,Nedbank,ACC-42366980,01 Sep 2025,01/09/2025,CUSTOMER ORDER PAYMENT,REF217263564,,697.75,9405697.8,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-01,False,False,697.75,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016860,SME_004,Nedbank,ACC-42366980,01/09/2025,2025-09-01,CUSTOMER ORDER PAYMENT,REF694095087,,417.76,9406115.56,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-01,False,False,417.76,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016861,SME_004,Nedbank,ACC-42366980,2025-09-01,01 Sep 2025,CUSTOMER ORDER PAYMENT,REF516730543,,1814.8,9407930.36,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-01,False,False,1814.8,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016862,SME_004,Nedbank,ACC-42366980,01/09/2025,2025-09-01,CUSTOMER ORDER PAYMENT,REF874486781,,5068.95,9412999.31,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-01,False,False,5068.95,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016863,SME_004,Nedbank,ACC-42366980,01 Sep 2025,2025-09-06,CUSTOMER ORDER PAYMENT,REF827964236,,958.69,9413958.0,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-06,False,False,958.69,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016864,SME_004,Nedbank,ACC-42366980,01 Sep 2025,01/09/2025,CUSTOMER ORDER PAYMENT,REF408613233,,1287.53,9415245.53,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-01,False,False,1287.53,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016865,SME_004,Nedbank,ACC-42366980,2025-09-01,2025-09-01,CUSTOMER ORDER PAYMENT,REF674195660,,623.86,9415869.39,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-01,False,False,623.86,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016866,SME_004,Nedbank,ACC-42366980,01 Sep 2025,2025-09-01,CUSTOMER ORDER PAYMENT,REF597682057,,720.06,9416589.45,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-01,False,False,720.06,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016867,SME_004,Nedbank,ACC-42366980,01/09/2025,2025-09-01,CUSTOMER ORDER PAYMENT,REF555089389,,2197.81,9418787.26,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-01,False,False,2197.81,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016868,SME_004,Nedbank,ACC-42366980,2025-09-01,02 Sep 2025,CUSTOMER ORDER PAYMENT,REF714827309,,1421.12,9420208.38,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-02,False,False,1421.12,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016869,SME_004,Nedbank,ACC-42366980,01/09/2025,03 Sep 2025,CUSTOMER ORDER PAYMENT,REF872256800,,1437.63,9421646.01,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-03,False,False,1437.63,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016870,SME_004,Nedbank,ACC-42366980,01/09/2025,02 Sep 2025,CUSTOMER ORDER PAYMENT,REF710210756,,665.16,9422311.17,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-02,False,False,665.16,1,False,CUSTOMER ORDER PAYMENT,False,False,False,2
BT_0016871,SME_004,Nedbank,ACC-42366980,2025-09-01,01 Sep 2025,CUSTOMER ORDER PAYMENT,REF925720725,,544.98,9422856.15,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-01,False,False,544.98,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016872,SME_004,Nedbank,ACC-42366980,01 Sep 2025,03 Sep 2025,CUSTOMER ORDER PAYMENT,REF657178442,,2443.07,9425299.22,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-03,False,False,2443.07,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016873,SME_004,Nedbank,ACC-42366980,01 Sep 2025,06 Sep 2025,CUSTOMER ORDER PAYMENT,REF379281010,,960.67,9426259.89,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-06,False,False,960.67,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016874,SME_004,Nedbank,ACC-42366980,2025-09-01,2025-09-01,CUSTOMER ORDER PAYMENT,REF274535516,,1375.68,9427635.57,ZAR,nedbank_statement_export.csv,2025-09-01,2025-09-01,False,False,1375.68,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016875,SME_004,Nedbank,ACC-42366980,02 Sep 2025,2025-09-02,CUSTOMER ORDER PAYMENT,REF509408129,,577.26,9428212.83,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,577.26,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016876,SME_004,Nedbank,ACC-42366980,02/09/2025,2025-09-02,CUSTOMER ORDER PAYMENT,REF601794417,,967.55,9429180.38,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,967.55,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016877,SME_004,Nedbank,ACC-42366980,02 Sep 2025,02/09/2025,CUSTOMER ORDER PAYMENT,REF900618265,,920.3,9430100.68,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,920.3,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016878,SME_004,Nedbank,ACC-42366980,02/09/2025,03 Sep 2025,CUSTOMER ORDER PAYMENT,REF355794196,,1243.08,9431343.76,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-03,False,False,1243.08,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016879,SME_004,Nedbank,ACC-42366980,02 Sep 2025,04 Sep 2025,CUSTOMER ORDER PAYMENT,REF241597244,,1297.03,9432640.79,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-04,False,False,1297.03,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016880,SME_004,Nedbank,ACC-42366980,2025-09-02,2025-09-02,CUSTOMER ORDER PAYMENT,REF116303070,,564.83,9433205.62,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,564.83,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016881,SME_004,Nedbank,ACC-42366980,2025-09-02,02/09/2025,CUSTOMER ORDER PAYMENT,REF401399464,,3632.27,9436837.89,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,3632.27,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016882,SME_004,Nedbank,ACC-42366980,02 Sep 2025,02/09/2025,CUSTOMER ORDER PAYMENT,REF958552071,,1096.51,9437934.4,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,1096.51,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016883,SME_004,Nedbank,ACC-42366980,02/09/2025,02/09/2025,CUSTOMER ORDER PAYMENT,,,644.67,9438579.07,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,True,False,644.67,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016884,SME_004,Nedbank,ACC-42366980,2025-09-02,05 Sep 2025,CUSTOMER ORDER PAYMENT,REF394627052,,1605.96,9440185.03,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-05,False,False,1605.96,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016885,SME_004,Nedbank,ACC-42366980,02 Sep 2025,04/09/2025,CUSTOMER ORDER PAYMENT,,,907.93,9441092.96,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-04,True,False,907.93,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016886,SME_004,Nedbank,ACC-42366980,02/09/2025,02/09/2025,CUSTOMER ORDER PAYMENT,REF368363101,,1986.39,9443079.35,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,1986.39,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016887,SME_004,Nedbank,ACC-42366980,02/09/2025,02 Sep 2025,CUSTOMER ORDER PAYMENT,REF928219165,,1441.55,9444520.9,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,1441.55,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016888,SME_004,Nedbank,ACC-42366980,2025-09-02,04 Sep 2025,CUSTOMER ORDER PAYMENT,REF682831952,,1113.18,9445634.08,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-04,False,False,1113.18,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016889,SME_004,Nedbank,ACC-42366980,02/09/2025,02/09/2025,CUSTOMER ORDER PAYMENT,REF417639590,,1640.26,9447274.34,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,1640.26,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016890,SME_004,Nedbank,ACC-42366980,02/09/2025,2025-09-04,CUSTOMER ORDER PAYMENT,,,1848.52,9449122.86,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-04,True,False,1848.52,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016891,SME_004,Nedbank,ACC-42366980,02/09/2025,02 Sep 2025,CUSTOMER ORDER PAYMENT,REF713195311,,1640.51,9450763.37,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,1640.51,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016892,SME_004,Nedbank,ACC-42366980,02 Sep 2025,02/09/2025,CUSTOMER ORDER PAYMENT,REF523699821,,1692.75,9452456.12,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,1692.75,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016893,SME_004,Nedbank,ACC-42366980,02/09/2025,03/09/2025,CUSTOMER ORDER PAYMENT,REF141453097,,721.0,9453177.12,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-03,False,False,721.0,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016894,SME_004,Nedbank,ACC-42366980,02/09/2025,02/09/2025,CUSTOMER ORDER PAYMENT,REF760938831,,997.11,9454174.23,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,997.11,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016895,SME_004,Nedbank,ACC-42366980,2025-09-02,2025-09-02,CUSTOMER ORDER PAYMENT,REF394495044,,1797.33,9455971.56,ZAR,nedbank_statement_export.csv,2025-09-02,2025-09-02,False,False,1797.33,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016896,SME_004,Nedbank,ACC-42366980,2025-09-03,03 Sep 2025,CUSTOMER ORDER PAYMENT,REF488366909,,2671.29,,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,True,2671.29,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016897,SME_004,Nedbank,ACC-42366980,03 Sep 2025,03/09/2025,CUSTOMER ORDER PAYMENT,REF388565269,,1125.13,9459767.98,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,1125.13,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016898,SME_004,Nedbank,ACC-42366980,03/09/2025,05 Sep 2025,CUSTOMER ORDER PAYMENT,REF807842761,,2237.45,9462005.43,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-05,False,False,2237.45,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016899,SME_004,Nedbank,ACC-42366980,2025-09-03,2025-09-03,CUSTOMER ORDER PAYMENT,REF368986577,,436.14,9462441.57,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,436.14,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016900,SME_004,Nedbank,ACC-42366980,03 Sep 2025,04 Sep 2025,CUSTOMER ORDER PAYMENT,REF940123824,,966.56,9463408.13,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-04,False,False,966.56,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016901,SME_004,Nedbank,ACC-42366980,03/09/2025,03/09/2025,CUSTOMER ORDER PAYMENT,REF801186813,,504.88,9463913.01,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,504.88,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016902,SME_004,Nedbank,ACC-42366980,03/09/2025,05/09/2025,CUSTOMER ORDER PAYMENT,REF970009511,,1451.04,9465364.05,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-05,False,False,1451.04,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016903,SME_004,Nedbank,ACC-42366980,03 Sep 2025,03/09/2025,CUSTOMER ORDER PAYMENT,,,1136.02,9466500.07,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,True,False,1136.02,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016904,SME_004,Nedbank,ACC-42366980,2025-09-03,2025-09-03,CUSTOMER ORDER PAYMENT,REF752834146,,1441.88,9467941.95,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,1441.88,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016905,SME_004,Nedbank,ACC-42366980,03 Sep 2025,03 Sep 2025,CUSTOMER ORDER PAYMENT,REF113249027,,1271.95,9469213.9,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,1271.95,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016906,SME_004,Nedbank,ACC-42366980,2025-09-03,03 Sep 2025,CUSTOMER ORDER PAYMENT,REF233472999,,632.41,9469846.31,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,632.41,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016907,SME_004,Nedbank,ACC-42366980,03/09/2025,03/09/2025,CUSTOMER ORDER PAYMENT,REF429526162,,902.38,9470748.69,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,902.38,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016908,SME_004,Nedbank,ACC-42366980,2025-09-03,03/09/2025,CUSTOMER ORDER PAYMENT,REF710358959,,435.84,9471184.53,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,435.84,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016909,SME_004,Nedbank,ACC-42366980,03 Sep 2025,2025-09-15,CUSTOMER ORDER PAYMENT,REF809503340,,1299.19,9472483.72,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-15,False,False,1299.19,12,True,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016910,SME_004,Nedbank,ACC-42366980,2025-09-03,04/09/2025,CUSTOMER ORDER PAYMENT,REF444659729,,1855.92,9474339.64,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-04,False,False,1855.92,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016911,SME_004,Nedbank,ACC-42366980,03 Sep 2025,03/09/2025,CUSTOMER ORDER PAYMENT,REF997647951,,2017.57,9476357.21,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,2017.57,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016912,SME_004,Nedbank,ACC-42366980,03/09/2025,2025-09-03,CUSTOMER ORDER PAYMENT,REF384023548,,858.29,9477215.5,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,858.29,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016913,SME_004,Nedbank,ACC-42366980,03 Sep 2025,06/09/2025,CUSTOMER ORDER PAYMENT,REF291968281,,607.55,9477823.05,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-06,False,False,607.55,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016914,SME_004,Nedbank,ACC-42366980,03 Sep 2025,06 Sep 2025,CUSTOMER ORDER PAYMENT,REF576535947,,1347.46,9479170.51,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-06,False,False,1347.46,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016915,SME_004,Nedbank,ACC-42366980,03/09/2025,08/09/2025,CUSTOMER ORDER PAYMENT,REF596846400,,414.96,,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-08,False,True,414.96,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016916,SME_004,Nedbank,ACC-42366980,03/09/2025,06 Sep 2025,CUSTOMER ORDER PAYMENT,REF118539966,,345.16,9479930.63,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-06,False,False,345.16,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016917,SME_004,Nedbank,ACC-42366980,2025-09-03,03/09/2025,CUSTOMER ORDER PAYMENT,REF572348993,,1508.78,9481439.41,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,1508.78,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016918,SME_004,Nedbank,ACC-42366980,2025-09-03,03/09/2025,CUSTOMER ORDER PAYMENT,REF109524841,,190.64,9481630.05,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,190.64,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016919,SME_004,Nedbank,ACC-42366980,03 Sep 2025,04/09/2025,CUSTOMER ORDER PAYMENT,REF600835600,,1119.01,9482749.06,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-04,False,False,1119.01,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016920,SME_004,Nedbank,ACC-42366980,03 Sep 2025,05 Sep 2025,CUSTOMER ORDER PAYMENT,REF139732482,,1383.57,9484132.63,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-05,False,False,1383.57,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016921,SME_004,Nedbank,ACC-42366980,03 Sep 2025,03 Sep 2025,CUSTOMER ORDER PAYMENT,REF485176589,,393.78,9484526.41,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,393.78,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016922,SME_004,Nedbank,ACC-42366980,2025-09-03,03/09/2025,CUSTOMER ORDER PAYMENT,REF615619319,,2634.53,9487160.94,ZAR,nedbank_statement_export.csv,2025-09-03,2025-09-03,False,False,2634.53,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016923,SME_004,Nedbank,ACC-42366980,04/09/2025,2025-09-09,CUSTOMER ORDER PAYMENT,REF784771439,,380.76,9487541.7,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-09,False,False,380.76,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016924,SME_004,Nedbank,ACC-42366980,2025-09-04,09/09/2025,CUSTOMER ORDER PAYMENT,REF697653732,,2154.44,9489696.14,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-09,False,False,2154.44,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016925,SME_004,Nedbank,ACC-42366980,04/09/2025,2025-09-04,CUSTOMER ORDER PAYMENT,,,2178.53,9491874.67,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-04,True,False,2178.53,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016926,SME_004,Nedbank,ACC-42366980,04 Sep 2025,04 Sep 2025,CUSTOMER ORDER PAYMENT,,,1777.17,9493651.84,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-04,True,False,1777.17,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016927,SME_004,Nedbank,ACC-42366980,04 Sep 2025,07 Sep 2025,CUSTOMER ORDER PAYMENT,REF162904986,,1445.23,9495097.07,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-07,False,False,1445.23,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016928,SME_004,Nedbank,ACC-42366980,04 Sep 2025,04 Sep 2025,CUSTOMER ORDER PAYMENT,REF722308895,,1323.53,9496420.6,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-04,False,False,1323.53,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016929,SME_004,Nedbank,ACC-42366980,04/09/2025,06/09/2025,CUSTOMER ORDER PAYMENT,REF185412831,,493.06,9496913.66,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-06,False,False,493.06,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016930,SME_004,Nedbank,ACC-42366980,2025-09-04,04/09/2025,CUSTOMER ORDER PAYMENT,REF396831273,,612.89,9497526.55,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-04,False,False,612.89,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016931,SME_004,Nedbank,ACC-42366980,2025-09-04,06/09/2025,CUSTOMER ORDER PAYMENT,REF755335262,,816.68,9498343.23,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-06,False,False,816.68,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016932,SME_004,Nedbank,ACC-42366980,2025-09-04,04/09/2025,CUSTOMER ORDER PAYMENT,REF692112642,,1102.8,9499446.03,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-04,False,False,1102.8,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016933,SME_004,Nedbank,ACC-42366980,2025-09-04,07/09/2025,CUSTOMER ORDER PAYMENT,REF437183417,,844.99,9500291.02,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-07,False,False,844.99,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016934,SME_004,Nedbank,ACC-42366980,04/09/2025,04/09/2025,CUSTOMER ORDER PAYMENT,REF168766169,,939.02,9501230.04,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-04,False,False,939.02,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016935,SME_004,Nedbank,ACC-42366980,2025-09-04,2025-09-05,CUSTOMER ORDER PAYMENT,REF572918333,,491.56,9501721.6,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-05,False,False,491.56,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016936,SME_004,Nedbank,ACC-42366980,2025-09-04,05/09/2025,CUSTOMER ORDER PAYMENT,REF293062983,,2303.13,9504024.73,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-05,False,False,2303.13,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016937,SME_004,Nedbank,ACC-42366980,2025-09-04,2025-09-05,CUSTOMER ORDER PAYMENT,REF377032861,,1230.51,9505255.24,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-05,False,False,1230.51,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016938,SME_004,Nedbank,ACC-42366980,04/09/2025,2025-09-04,CUSTOMER ORDER PAYMENT,REF922461359,,2618.82,9507874.06,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-04,False,False,2618.82,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016939,SME_004,Nedbank,ACC-42366980,04/09/2025,05 Sep 2025,CUSTOMER ORDER PAYMENT,REF944751038,,406.85,9508280.91,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-05,False,False,406.85,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0016940,SME_004,Nedbank,ACC-42366980,04 Sep 2025,04 Sep 2025,CUSTOMER ORDER PAYMENT,REF396507730,,432.84,9508713.75,ZAR,nedbank_statement_export.csv,2025-09-04,2025-09-04,False,False,432.84,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
