ProductName,Category,SubCategory,Revenue,NetRevenue,Profit,UnitsSold,ReturnRate,AvgMargin
Product_42,Home,C,80471.73,68843.9519,20625.406547502593,383,0.058823529411764705,0.31638675745583134
Product_58,Beauty,B,80461.03,68899.0907,21540.680006299288,340,0.09523809523809523,0.31115126014468175
Product_141,Food,B,80452.84,69929.4296,25372.872653447277,313,0.045454545454545456,0.3314211885974197
Product_23,Beauty,A,80434.88,68579.7449,20419.39551129985,362,0.0196078431372549,0.3190212892921962
Product_161,Clothing,C,80406.49,66903.9846,24414.025467346408,327,0.08163265306122448,0.35429374631748856
Product_123,Clothing,A,80388.59,69944.0579,20926.507038049418,284,0.047619047619047616,0.3219634654779156
Product_182,Beauty,C,80385.48,68560.9499,23028.696008698163,272,0.15789473684210525,0.3270744381167524
Product_191,Electronics,B,80377.29,67311.4266,21600.61820156845,377,0.07142857142857142,0.3109456405124381
Product_126,Beauty,B,80372.81,67328.1632,19488.583018405043,320,0.16279069767441862,0.29472356621182116
Product_26,Food,B,80321,67819.2653,23703.892991740733,347,0.058823529411764705,0.3513005922722705
Product_94,Food,A,80313.16,66405.9688,21585.48690922439,334,0.044444444444444446,0.3187497606295768
Product_191,Clothing,D,80301.41,69107.1208,22279.343561934707,293,0.1111111111111111,0.3149005535187711
Product_142,Beauty,B,80291.42,72426.9436,24955.427290319614,348,0.06666666666666667,0.34179053241931245
Product_199,Beauty,C,80215.75,68923.305,22552.819591431697,330,0.11904761904761904,0.32714059341057133
Product_40,Food,A,80182.77,67045.328,20745.93900650189,383,0.08771929824561403,0.32009524075046764
Product_102,Clothing,C,80170.2,69362.9125,22597.645479629264,328,0.10869565217391304,0.3160585936262944
Product_165,Electronics,B,80167.41,67731.8746,19848.81720531155,350,0.05660377358490566,0.29572156616646567
Product_30,Beauty,A,80132.37,70312.36260000001,24349.779236684597,260,0.05263157894736842,0.34214222516718534
Product_8,Electronics,D,80073.19,66866.0244,20882.671493638252,380,0.0196078431372549,0.3114949067598473
Product_26,Food,C,80064.15,66305.2271,24222.77418340968,365,0.08333333333333333,0.3321206095396062
Product_49,Food,A,80059.31,66158.6994,20469.638653710485,324,0.046511627906976744,0.32368343548199247
Product_197,Beauty,B,80058.25,68653.0293,22862.77253066842,364,0.0425531914893617,0.32716002357797486
Product_146,Electronics,A,80046.7,66873.4397,20013.981965613428,293,0.11627906976744186,0.3159220789133771
Product_101,Beauty,A,80036.84,67940.1686,23120.1853212372,337,0.08695652173913043,0.3324377921617752
Product_79,Food,D,80001.86,70344.0272,21160.282514850263,364,0.0784313725490196,0.31040544405914094
Product_121,Clothing,C,79995.96,65082.2615,20373.583600620776,335,0.12727272727272726,0.3195291489084362
Product_26,Home,C,79972.29,67051.2603,21381.8372447398,319,0.07317073170731707,0.3247020794340967
Product_191,Beauty,C,79972.25,68627.5579,22722.476706213365,298,0.10869565217391304,0.34050283301037126
Product_116,Clothing,D,79960.28,67365.82519999999,20967.317358509426,345,0.044444444444444446,0.3133446912753332
Product_198,Beauty,A,79957.67,68000.0944,24015.324003824666,316,0.11764705882352941,0.33671494326303697
Product_180,Beauty,D,79953.98,68437.0016,23110.218653408898,309,0,0.33621167310605415
Product_114,Food,C,79953.43000000001,66906.2411,22131.756480373373,349,0.061224489795918366,0.3365083226634524
Product_185,Electronics,B,79928.07,67442.5921,23734.226921303685,340,0.0851063829787234,0.33732912292631584
Product_31,Clothing,B,79927.91,69798.4352,22990.198988134867,297,0.09090909090909091,0.3336532304553208
Product_92,Clothing,A,79912.48,67484.889,23312.08384976624,351,0.06818181818181818,0.3357948367683605
Product_8,Home,B,79910.11,68933.0883,22103.822613272812,310,0.1111111111111111,0.3243835986664552
Product_174,Beauty,B,79888.55,66326.1135,19932.561853843126,345,0.020833333333333332,0.32709968803777767
Product_68,Food,A,79876.98,66420.9478,21975.531228442884,325,0.08333333333333333,0.32710035565655576
Product_46,Electronics,D,79876.5,68319.2074,24108.303194926153,334,0.1111111111111111,0.3601048433041898
Product_95,Electronics,A,79867.81999999999,66387.3159,19773.326254927328,328,0.2,0.30574065194880234
Product_78,Home,D,79863.34,69185.2788,21381.774642073568,373,0.125,0.31739846719032805
Product_11,Food,C,79852.96,68138.3082,20203.909058685593,348,0.08163265306122448,0.3100137067869176
Product_178,Clothing,D,79830.68000000001,67094.2785,23119.93199873633,342,0.14583333333333334,0.3540589636476656
Product_189,Food,B,79826.40000000001,66225.3094,22045.985289747947,319,0.043478260869565216,0.32834719303914683
Product_162,Electronics,A,79808.15,66413.5803,21598.376509044137,281,0.06976744186046512,0.3267365698996031
Product_77,Home,A,79807.34,69147.8383,21315.018371979826,285,0.175,0.3174271324949702
Product_6,Home,B,79763.2,70106.5273,21603.79579324455,322,0.0975609756097561,0.2972664101137493
Product_99,Electronics,A,79750.26,66344.5292,20702.113850785627,377,0.07547169811320754,0.3223328974203337
Product_64,Clothing,C,79740.21,67779.6671,20626.730276144954,390,0.03636363636363636,0.30924783959062285
Product_101,Beauty,C,79737.86,66325.7746,20907.511308941168,306,0.10416666666666667,0.3199541532873503
Product_171,Electronics,A,79716.99,69260.9382,20976.13854506508,388,0.06666666666666667,0.32024772818909036
Product_119,Food,D,79704.96,69376.6508,23413.910226100317,347,0,0.33026898263560217
Product_62,Beauty,B,79703.39,66341.1439,20770.226335551906,356,0.047619047619047616,0.30213885661829704
Product_1,Electronics,C,79702.48,69625.7842,23082.013321115603,311,0.075,0.33873935709875513
Product_55,Food,D,79681.06999999999,66491.0619,24098.21182447027,321,0.06976744186046512,0.34171933031982427
Product_179,Home,C,79675.04000000001,66853.1825,22976.402051839726,311,0.11363636363636363,0.34181619127752483
Product_47,Beauty,A,79660.53,66832.0113,19778.85107967308,347,0.045454545454545456,0.29863755591692087
Product_113,Clothing,C,79649.04,67783.4199,22612.267792562612,308,0.047619047619047616,0.3275261776522569
Product_97,Beauty,D,79646.03,68330.193,24447.841488112696,300,0.10810810810810811,0.34741792656107306
Product_63,Home,B,79567.12,68519.1807,20245.90816271306,334,0.061224489795918366,0.3158601783403635
Product_93,Beauty,A,79553.45999999999,65907.6584,22536.13622412794,338,0.04081632653061224,0.32499641994999184
Product_148,Home,D,79531.34,67149.5176,25324.898985552398,328,0.06666666666666667,0.3560193810517874
Product_130,Food,C,79528.19,68817.90950000001,19762.52626669772,279,0.1951219512195122,0.3131498900492643
Product_133,Electronics,A,79520.38,69175.89660000001,23557.056383460404,285,0.05555555555555555,0.3219646403188505
Product_142,Clothing,B,79513.2,69934.7692,21659.24538038125,286,0.041666666666666664,0.32616875171672627
Product_65,Home,B,79509.78,66533.3783,20864.340208816113,322,0.08333333333333333,0.3112958710328365
Product_10,Clothing,B,79494.02,70576.8945,22673.45684796125,312,0.10869565217391304,0.3229911895314061
Product_176,Food,C,79482.1,67873.2606,21832.607296310434,307,0.11627906976744186,0.3306494642716042
Product_116,Clothing,C,79460.84,68795.7883,24736.070229600005,367,0.02,0.35429545174100424
Product_96,Electronics,D,79457.31999999999,69110.6691,22285.078086565736,303,0.09523809523809523,0.32135938131480357
Product_93,Food,C,79454.34,66505.9457,20321.612380135055,332,0.06382978723404255,0.30732781243474144
Product_92,Food,C,79451.97,67808.8066,21737.153957118888,348,0.05357142857142857,0.32874217904342135
Product_10,Electronics,A,79444.69,65496.781500000005,21974.0914621781,295,0.17073170731707318,0.3388346877003313
Product_24,Electronics,A,79434.69,69094.3772,23439.735712202226,324,0.14,0.3195201782087617
Product_76,Food,A,79417.23,67332.5585,22722.297683033263,344,0.02040816326530612,0.3345871171912837
Product_199,Home,D,79412.86,66011.2179,21134.45481568445,337,0.07142857142857142,0.31093542228791743
Product_59,Electronics,A,79410.9,65716.1887,20351.06810888615,337,0.0851063829787234,0.3265818045777668
Product_101,Electronics,D,79392.33,69401.0049,24743.83794909143,334,0.10638297872340426,0.32844237503081364
Product_81,Clothing,C,79371.26,66739.5163,20473.492975229,333,0.06818181818181818,0.32804202424914863
Product_178,Home,C,79352.19,67691.5958,20939.56087534587,336,0.06521739130434782,0.31625617851092863
Product_27,Home,D,79351.37,65487.5829,23026.528769104076,287,0.06976744186046512,0.3436047909454064
Product_74,Home,A,79338.96,67955.7319,22659.624774857,351,0.022222222222222223,0.32301656004693513
Product_78,Food,A,79316.95999999999,67666.1981,22901.808886267485,366,0.0851063829787234,0.3483692333099565
Product_114,Beauty,D,79309.46,66347.0119,20173.494257746894,324,0.07317073170731707,0.31982273777375475
Product_43,Home,D,79309.26,69631.0094,22307.196930782684,372,0.18,0.3182517624338226
Product_61,Home,C,79232.34,66817.7983,22433.308993162333,311,0.07894736842105263,0.33859339381504505
Product_103,Clothing,A,79183.54,65692.6252,20118.78115211008,363,0.08163265306122448,0.318042350205421
Product_141,Beauty,A,79175.06999999999,67168.8441,21925.87306278073,354,0.1320754716981132,0.3195164677636262
Product_177,Clothing,B,79169.66,66363.2262,21781.018396997755,291,0.15,0.3239309518098479
Product_140,Home,C,79164.09,67699.0304,19866.893623511816,340,0.11904761904761904,0.3075722616459537
Product_127,Electronics,D,79160.47,66173.5272,23107.83126250339,340,0.2,0.34310603477788343
Product_197,Electronics,A,79142.22,66355.0919,21264.20056117687,307,0.13043478260869565,0.3281811500351191
Product_134,Beauty,C,79094.76,66877.3851,22534.191407785056,349,0.1509433962264151,0.31763150627727
Product_107,Electronics,A,79034.32,68450.6568,23524.137678565876,381,0.05128205128205128,0.330885066676669
Product_30,Electronics,B,79034.04,65820.2579,21991.796903656013,336,0.08333333333333333,0.33638716033999755
Product_53,Food,B,79006.46,68132.2463,18854.85178126873,298,0.05128205128205128,0.2848220777410274
Product_117,Home,B,79001.7,67812.4908,25073.469202554825,342,0.06666666666666667,0.3653519261670266
Product_193,Home,C,78982.45999999999,67036.6706,20318.290403376628,320,0.09090909090909091,0.2937491660209996
Product_127,Food,D,78981.57,69703.9974,21898.74356069449,364,0.0392156862745098,0.3203540710405841
Product_53,Clothing,B,78971.35,67579.3505,21572.73824864192,351,0.038461538461538464,0.3283206341282794
Product_176,Beauty,D,78938.89,68830.4102,22003.688152834024,319,0.047619047619047616,0.31020268196482964
Product_102,Home,B,78927.5,66773.64170000001,22103.640422125984,343,0.06,0.34679753126847024
Product_132,Beauty,A,78890.5,69386.1771,23716.098936278013,355,0.058823529411764705,0.3477372731363093
Product_6,Clothing,A,78889.06999999999,64864.5066,20711.663443586956,295,0.07142857142857142,0.308408072166329
Product_49,Clothing,D,78818.76,66075.2163,21546.148112061735,340,0.044444444444444446,0.31819010146431653
Product_37,Beauty,A,78802.04,68330.0042,21425.27652824596,336,0.038461538461538464,0.3194267346115803
Product_144,Food,D,78796.05,67520.114,21436.723849995225,280,0.13636363636363635,0.32194358710966325
Product_12,Electronics,A,78778.14,65541.0313,20352.62268024232,296,0.05128205128205128,0.3038112899698301
Product_10,Beauty,D,78759.56,65966.66010000001,19272.050423309156,347,0.058823529411764705,0.31077417788352135
Product_129,Food,C,78748.36,66973.2147,21946.13887447071,321,0.02127659574468085,0.32294413529454746
Product_168,Food,C,78737.64,68920.8173,23438.99852698728,344,0.18181818181818182,0.32030191065178437
Product_106,Beauty,B,78724.11,65889.6003,20682.360676919143,325,0.047619047619047616,0.3150101607782165
Product_58,Home,C,78714.56,67011.212,20013.01205450586,305,0.08888888888888889,0.30668853361802806
Product_82,Home,C,78702.7,65838.1427,21965.276009548597,322,0.046511627906976744,0.3176429761558623
Product_90,Beauty,D,78691.18,67744.9099,20319.821510447313,282,0.04878048780487805,0.31476812749901356
Product_85,Beauty,C,78677.61,66953.4561,20939.696072034632,326,0.1,0.3221826968095043
Product_124,Home,A,78637.45,66518.8375,21096.634123542877,329,0.023809523809523808,0.3279159987539735
Product_151,Beauty,C,78635.82,66977.9063,20310.07463130428,371,0.08333333333333333,0.31801627812577427
Product_1,Food,D,78630.12,67952.0941,21976.78818524744,346,0.041666666666666664,0.3098693659973625
Product_28,Electronics,D,78624.68,66101.1914,21067.427774270433,400,0.09259259259259259,0.31088865656765263
Product_33,Beauty,D,78618.94,64761.086,20878.775918115127,326,0.09302325581395349,0.32560337114728927
Product_79,Home,B,78599.85,67927.8251,19953.83533809494,273,0.10526315789473684,0.30052643291671527
Product_184,Clothing,D,78563.41,68804.4517,23148.904467048815,359,0.10416666666666667,0.3278256409193219
Product_169,Beauty,A,78540.79000000001,66366.8205,20454.941092964837,354,0.10638297872340426,0.31020657298965665
Product_69,Home,A,78535.65,65610.5028,22998.279407492086,297,0.175,0.3323543306168156
Product_110,Food,B,78517.36,68093.078,21940.20308104955,290,0.07317073170731707,0.3433243508668582
Product_35,Food,D,78511.29,67823.0886,20748.632611809906,340,0.05660377358490566,0.3226140511951169
Product_188,Clothing,C,78490.77,66347.5873,23045.979994013356,367,0.06,0.3321840906750471
Product_44,Clothing,B,78470.94,66305.6335,20244.273621420263,294,0.024390243902439025,0.29573984007887383
Product_168,Electronics,C,78462.07,67592.2786,22995.74184747135,309,0.047619047619047616,0.3502417309924207
Product_38,Home,B,78450.93,65816.5722,20485.92452454876,307,0.1111111111111111,0.3032893684403352
Product_62,Clothing,B,78448.2,64480.5233,23906.468009689022,396,0.10204081632653061,0.35093338554460557
Product_186,Beauty,B,78445.52,67109.5977,22504.61037254433,365,0.14285714285714285,0.3333213951709877
Product_189,Electronics,B,78444.58,67353.59820000001,21745.30752485697,319,0.06666666666666667,0.32457105677474146
Product_137,Home,A,78427.77,68078.742,24238.459686316153,341,0.16279069767441862,0.3428821190509371
Product_187,Food,A,78421.93,67006.5033,21427.16132062536,366,0.13043478260869565,0.31596880174156783
Product_154,Beauty,D,78417.28,68151.443,21754.025272084837,292,0.10810810810810811,0.3312657448300963
Product_190,Beauty,A,78407.41,68663.2004,25171.934175999388,289,0.11764705882352941,0.3355617393197816
Product_180,Food,D,78390.15000000001,70039.5968,19298.17223674859,312,0.022222222222222223,0.3124050285549778
Product_34,Home,B,78377.41,63481.6237,18562.563374869664,312,0.125,0.30071371145776477
Product_172,Home,C,78376.62,64952.0262,22850.13654664806,339,0.06382978723404255,0.333409264014599
Product_106,Beauty,D,78357.95,67077.2503,21498.343486621,352,0.16666666666666666,0.3189890561372806
Product_97,Home,A,78349.45,66789.4031,21622.874453668388,353,0.044444444444444446,0.3213054028582361
Product_192,Electronics,D,78334.57,66978.9548,21761.130808127553,358,0.08695652173913043,0.33317978167866813
Product_35,Clothing,B,78313.65,66306.617,22074.385756535125,359,0.0784313725490196,0.33937148324176714
Product_19,Food,A,78266.47,67242.646,21781.571877928356,332,0.10416666666666667,0.32569916760312706
Product_180,Clothing,C,78263.66,67183.5652,22310.55969600944,292,0.06818181818181818,0.32509820695774944
Product_163,Beauty,B,78254.83,67429.5576,22664.10785553801,334,0.15555555555555556,0.3355279706992002
Product_168,Clothing,D,78249.47,66503.3951,20704.810893912014,328,0.047619047619047616,0.3190532351776174
Product_39,Home,C,78242.96,66311.0879,23094.618792143967,353,0.041666666666666664,0.33666695470313585
Product_44,Home,D,78216.02,64212.876599999996,20640.766254525508,348,0.1111111111111111,0.32550164904576256
Product_140,Food,D,78176.87,66463.9235,23826.638700672695,344,0.046511627906976744,0.33899252387428513
Product_108,Beauty,C,78165.73,67321.6127,21203.48849741585,276,0.1282051282051282,0.32551414001350976
Product_179,Home,A,78118.28,64848.5723,21815.312826361172,332,0.02631578947368421,0.3404012271798953
Product_56,Home,D,78108.98,67738.4026,23783.449240453876,309,0.023809523809523808,0.3506796917348699
Product_102,Home,D,78101.6,64873.9647,19915.076199674735,319,0.07317073170731707,0.31193232319308206
Product_24,Beauty,C,78098.4,66476.0411,23254.82487399047,289,0.07894736842105263,0.3321156407926595
Product_78,Food,C,78080.55,66389.754,19882.69456900361,298,0.046511627906976744,0.30771463466753035
Product_150,Beauty,C,78080.37,66775.3585,20308.311331428606,294,0.075,0.3008160996537226
Product_138,Home,C,78062.64,67665.9419,21837.50362212391,312,0.08695652173913043,0.3232473153471319
Product_37,Home,A,78056.98,65270.977,21681.07519596908,294,0.11904761904761904,0.31609192911191125
Product_14,Home,C,78049.27,65705.5896,23662.161417878524,301,0.075,0.34835506173488356
Product_128,Beauty,D,78045.36,66692.61349999999,22464.369780034558,318,0.1111111111111111,0.3192200071643308
Product_83,Home,D,78020.14,65538.4569,22662.061367227623,364,0.08695652173913043,0.3355906480685787
Product_67,Food,A,78015.78,68113.3839,22624.850086447466,327,0.15217391304347827,0.3265642125564129
Product_9,Clothing,B,78015.68,64694.8976,18017.46255096803,340,0.10204081632653061,0.2951109907958883
Product_161,Clothing,B,78005.48,63417.551699999996,22931.203513840173,299,0.07692307692307693,0.3551500871201836
Product_148,Home,A,77994.08,67640.5167,22613.51895152348,313,0.09302325581395349,0.33626802873800327
Product_78,Electronics,A,77986.24,65999.4114,19649.244658302072,376,0.0392156862745098,0.31416091170546184
Product_108,Beauty,A,77984.67,66298.9849,21203.890037797733,358,0.13636363636363635,0.3062492957109157
Product_192,Clothing,A,77958.62,65343.0195,22426.421843167343,369,0.14285714285714285,0.3163815148434327
Product_195,Home,D,77927.91,67564.5353,20710.767856057475,282,0.02564102564102564,0.3154053015628927
Product_187,Food,D,77925.38,65278.9418,22370.50450866705,333,0.022727272727272728,0.3299737915514501
Product_92,Home,D,77879.86,67092.3961,24248.40674377721,379,0.01818181818181818,0.342076814966021
Product_187,Home,C,77878.03,64473.7751,21465.303369212703,366,0.061224489795918366,0.3286357581458361
Product_38,Home,C,77871.85,65895.0244,21485.72595578409,294,0.08333333333333333,0.33720179817190504
Product_3,Food,C,77867.01,64764.1055,21677.87533438981,291,0.1388888888888889,0.3184644406334296
Product_107,Home,B,77865.51,67723.7591,19848.723483879465,299,0.14285714285714285,0.3269696292566723
Product_175,Food,D,77862.74,67365.275,19658.82545832608,282,0,0.29226911913762726
Product_146,Electronics,C,77846.99,64612.2523,21568.32514717617,280,0.02127659574468085,0.3453501452033314
Product_175,Food,A,77823.56999999999,66179.8578,21644.735868896514,319,0.09523809523809523,0.3213829146287184
Product_42,Food,B,77800.09,66878.2464,22716.58303409435,336,0.0851063829787234,0.31676399938095046
Product_37,Food,B,77791.08,66398.4423,22021.789665269487,278,0.05128205128205128,0.32515301441266375
Product_161,Home,A,77753.21,67708.9661,22886.463198598827,312,0.25,0.3397040300808457
Product_162,Clothing,C,77739.23,66973.0836,22313.82286061893,279,0.02631578947368421,0.3277668468225431
Product_68,Beauty,D,77724.39,63188.4094,20968.41769779281,302,0.14634146341463414,0.31250142384082946
Product_64,Clothing,B,77704.85,68009.098,23327.741072009805,312,0.09090909090909091,0.3146242122894777
Product_107,Beauty,A,77675.58,66542.7484,22023.965765998215,324,0.022727272727272728,0.31714225595310314
Product_173,Home,D,77672.5,64136.0916,20229.603972099838,326,0.06666666666666667,0.31061856950237543
Product_166,Beauty,A,77640.39,67543.1042,22943.308669571994,340,0.15217391304347827,0.34037108220633683
Product_93,Clothing,B,77584.32,67551.3365,22084.243689291026,314,0.04878048780487805,0.31996642819204707
Product_137,Electronics,D,77578.20999999999,64998.4675,20844.449634487333,304,0.06382978723404255,0.3333300079714182
Product_21,Home,A,77566.58,68153.2068,21857.515552623456,332,0.043478260869565216,0.32347023562675525
Product_90,Food,C,77563.23,64503.6633,21343.72475364192,358,0.09259259259259259,0.32549532214077875
Product_135,Beauty,D,77555.81,64539.6177,20710.928773444477,301,0.047619047619047616,0.33340745943402544
Product_50,Electronics,A,77552.56,64437.5487,19478.565022629264,328,0.06818181818181818,0.31460245582210367
Product_114,Food,A,77542.18000000001,64161.5218,20086.983142690624,323,0.16279069767441862,0.31091615057800853
Product_63,Beauty,D,77539.7,64552.6761,23362.84908223875,297,0.14893617021276595,0.32809618780671096
Product_164,Beauty,D,77524.89,62908.7245,21851.063836185294,307,0.15555555555555556,0.346782269610501
Product_6,Home,C,77491.25,68131.6267,23164.296049068416,290,0.06666666666666667,0.3370475501615417
Product_155,Electronics,C,77476.13,65384.6484,19963.01460543172,281,0.02564102564102564,0.3084004897375488
Product_3,Electronics,D,77466.07,65997.6038,23247.114583758692,294,0.0851063829787234,0.3411710353856949
Product_2,Clothing,A,77445.66,67500.5978,21458.766881236275,311,0.09090909090909091,0.3107595621046699
Product_109,Home,C,77439.18,65764.7868,22030.195364106512,395,0.08333333333333333,0.33093542497687034
Product_112,Food,C,77434.14,66291.427,21603.17988321101,315,0.045454545454545456,0.3120768421609135
Product_80,Home,C,77426.68,66371.0063,23993.38118194858,283,0.06976744186046512,0.3660771073549069
Product_72,Food,D,77401.78,66468.1706,22917.686951318607,281,0.175,0.3480567997338666
Product_23,Clothing,B,77397.66,64418.308899999996,22679.112766292677,343,0.06818181818181818,0.33503461679145186
Product_187,Home,B,77397.04,65511.213599999995,21164.216690501777,366,0.10204081632653061,0.319651978204144
Product_136,Food,A,77373.6,66463.3202,20352.747175266053,338,0.022727272727272728,0.3193180554041446
Product_116,Clothing,B,77358.66,67475.5688,19574.08729524109,337,0.0851063829787234,0.30152337131914464
Product_106,Clothing,B,77329.01,64756.1494,20751.309039233365,328,0.07317073170731707,0.3305230070679232
Product_105,Beauty,B,77279.42,65060.0138,20985.36672961359,325,0.06818181818181818,0.32034619777290313
Product_32,Food,D,77266.68,64138.6039,20061.638263195942,355,0.08333333333333333,0.3024256711389352
Product_138,Clothing,D,77248.76,62294.9037,18663.02013273478,325,0,0.30799513538973394
Product_172,Food,C,77226.94,66083.3974,23197.050783593688,362,0.038461538461538464,0.3453167881625898
Product_160,Beauty,A,77179.43,65000.2406,21439.32392764543,316,0.0425531914893617,0.31799549903024305
Product_165,Electronics,C,77176.14,64449.214700000004,19917.665774169913,309,0.1,0.3373087551753016
Product_173,Electronics,C,77170.48,65088.051699999996,20162.886987768343,282,0.1388888888888889,0.31065613827712835
Product_182,Home,B,77148.48,67049.6993,21746.629998210334,348,0.041666666666666664,0.3158961584293116
Product_33,Food,D,77132.83,66882.9563,22528.359576577128,306,0.08333333333333333,0.339392184717703
Product_58,Food,C,77123.09,64418.4144,23887.554557009495,313,0.044444444444444446,0.35762518382383407
Product_108,Food,D,77090.36,63646.8438,22078.938767946354,379,0.08,0.3376754994567643
Product_181,Food,B,77085.22,64162.3769,20105.538637607497,304,0.10638297872340426,0.3091308739331684
Product_190,Clothing,C,77085.18000000001,66077.5292,20574.077840492646,331,0.06382978723404255,0.3122671887882463
Product_85,Home,B,77056.14,62767.1732,20399.066676683447,340,0.1206896551724138,0.3293219941455526
Product_98,Home,D,77036.2,62869.3426,20914.70754258937,305,0.08333333333333333,0.32800578945563647
Product_165,Clothing,A,77031.62,65121.3202,20126.643770729996,262,0.02702702702702703,0.3156135477109054
Product_32,Home,C,77030.83,65855.47409999999,22094.873575655794,300,0.11363636363636363,0.3194455988864161
Product_140,Beauty,A,77025.54,66373.823,20819.277879130335,322,0.07894736842105263,0.3268329890397995
Product_111,Food,B,77010.84,65919.4084,21086.627664668304,301,0.1,0.31681819717487686
Product_49,Clothing,B,77002.3,66676.2641,21852.543158625984,285,0.12195121951219512,0.31479972144423335
Product_13,Food,A,76957.02,65599.1574,21309.908949158795,313,0.022727272727272728,0.32017611349214603
Product_52,Home,A,76937.33,64039.472,20638.680162119334,359,0.038461538461538464,0.3395232825478322
Product_23,Clothing,C,76921.8,65338.914899999996,18351.417872586895,308,0.047619047619047616,0.29743364413602535
Product_175,Electronics,A,76913.92,66423.0981,18541.734483737866,340,0.04081632653061224,0.30655756349184227
Product_7,Food,C,76911.17,64706.2916,19413.516596808917,273,0.10810810810810811,0.3120993463436182
Product_159,Clothing,C,76855.83,64473.585399999996,19336.260458623543,295,0.07692307692307693,0.30526250937881405
Product_149,Clothing,C,76835.05,64680.6436,20174.273448450887,288,0.13953488372093023,0.3207238019606103
Product_63,Beauty,C,76769.14,65030.5094,21759.405400108728,306,0.021739130434782608,0.3435953403818451
Product_123,Clothing,C,76763.65,66188.9024,20742.599827934726,279,0.05128205128205128,0.2992744111372929
Product_145,Home,C,76762.2,64279.1808,20244.79104436009,304,0.09302325581395349,0.30409587600731147
Product_52,Clothing,D,76756.97,63566.6145,22004.587966941122,280,0.047619047619047616,0.32155892347891923
Product_128,Clothing,C,76748.74,62748.4852,19329.910372754402,307,0,0.3230623628293309
Product_91,Clothing,B,76745.2,63516.8083,18712.57384252873,297,0.09302325581395349,0.31501320258297516
Product_154,Beauty,B,76679.27,65544.4389,21636.433774027624,329,0.044444444444444446,0.3228512491274631
Product_192,Clothing,C,76663.06999999999,63771.0495,21698.71953272016,338,0.11538461538461539,0.3474484840705982
Product_100,Home,D,76643.89,65149.0878,23128.629709821005,311,0.08695652173913043,0.31878996571615004
Product_167,Clothing,A,76635.02,66577.7479,19901.816642858405,297,0.15217391304347827,0.31247964714616805
Product_97,Food,D,76630.85,63287.4809,19705.81002941521,305,0.045454545454545456,0.3099211208564553
Product_80,Beauty,D,76622.81,65854.2244,22133.207228456566,334,0.0625,0.3401224617047748
Product_89,Beauty,D,76620.88,65682.9709,20184.993404904093,292,0.125,0.305674005243487
Product_87,Beauty,A,76602.26,64380.0309,22228.238629950938,320,0.047619047619047616,0.32274004073771895
Product_22,Clothing,A,76546.14,65398.56,20381.653379816267,315,0.08333333333333333,0.30015797348636725
Product_88,Clothing,D,76508.89,65060.8388,23775.118788397,298,0.10526315789473684,0.3559829892316258
Product_36,Food,D,76502.91,64484.0745,20972.496143576827,295,0.07317073170731707,0.3116214311243089
Product_145,Electronics,D,76497.98,65671.3798,21338.91919653278,324,0.08695652173913043,0.3440871034825008
Product_179,Electronics,C,76440.48,66549.31019999999,22604.822307333943,320,0.08695652173913043,0.33589013458076794
Product_68,Electronics,A,76440.02,64201.5314,19496.80574711516,389,0.12244897959183673,0.3209170012152849
Product_102,Electronics,C,76398.59,63840.779,20369.846959940725,296,0.21621621621621623,0.32867655980584476
Product_93,Home,A,76343.8,65577.17659999999,20531.94472501745,340,0.10638297872340426,0.33118192639219135
Product_92,Beauty,B,76334.8,65167.6679,21824.231794996136,304,0.07142857142857142,0.3348966014937974
Product_137,Food,C,76319.71,64855.1896,19421.126994151004,294,0.1111111111111111,0.3019309170540852
Product_48,Home,A,76316.79000000001,63319.0249,20275.228425190537,328,0.046511627906976744,0.308370913882282
Product_32,Food,A,76305.07,62906.5363,19502.53432376248,297,0.1282051282051282,0.3367038420582531
Product_125,Food,B,76226.41,64933.6256,22226.741911913487,345,0.041666666666666664,0.31931266311272977
Product_139,Clothing,C,76220.57,66509.0889,23155.161216215907,315,0.022222222222222223,0.3122316559397735
Product_95,Clothing,A,76216.44,64851.7512,21427.815615121504,338,0.09090909090909091,0.3296387535913843
Product_50,Beauty,C,76190.4,64644.5738,22745.36215905354,375,0.08695652173913043,0.33919940971039614
Product_42,Beauty,C,76180.05,66197.9246,22650.351018535242,334,0.023809523809523808,0.3135442036302815
Product_172,Beauty,A,76164.43,65943.7376,22228.781673553214,302,0.05263157894736842,0.3148501737647665
Product_117,Electronics,A,76155.83,65049.6924,21415.799169075428,319,0.022222222222222223,0.34041791858362663
Product_131,Food,D,76140.29,65616.7141,23983.699754612182,285,0.13513513513513514,0.3497714417884079
Product_40,Home,B,76128.58,64627.6488,22658.971795004476,325,0.06666666666666667,0.3509332400037023
Product_89,Food,A,76107.95,63831.9826,17853.786685141724,350,0.12244897959183673,0.3141088558144984
Product_74,Clothing,B,76046.98,63621.720199999996,19571.424048775396,307,0.025,0.3147373663924529
Product_145,Electronics,C,76023.19,64387.0643,20676.965553830898,305,0.09302325581395349,0.3178278881124603
Product_88,Food,C,76018.64,64404.2277,19381.177567240564,281,0.14285714285714285,0.3110597744472207
Product_101,Food,C,76015.62,63740.2633,18610.36040803028,308,0.0625,0.31990703942958343
Product_148,Electronics,A,76013.05,65118.627499999995,19327.19689533172,332,0.15,0.3214536725604407
