business_id,transaction_date,fe_transaction_count,transaction_amount_sum,transaction_amount_squared_sum,transaction_balance_sum,fe_transaction_balance_min,fe_transaction_amount_total,fe_transaction_amount_mean,fe_transaction_amount_std,fe_transaction_balance_mean,fe_unpaid_transaction_count,fe_bounced_transaction_count,fe_reversed_transaction_count,fe_paid_transaction_count,fe_transaction_type_bank fee_count,fe_transaction_type_card purchase_count,fe_transaction_type_cash deposit_count,fe_transaction_type_credit - sales/eft in_count,fe_transaction_type_debit order_count,fe_transaction_type_eft payment_count,fe_transaction_type_interest charge_count,fe_transaction_type_loan repayment_count,fe_unpaid_transaction_rate,fe_bounced_transaction_rate,fe_reversed_transaction_rate
SME104804,2024-08-22,41,67873.39,133323515.1853,505583.67,6084.71,67873.39,1655.448536585366,723.9235290538667,12331.309024390244,2,0,3,36,4,5,0,12,9,7,2,2,0.04878048780487805,0.0,0.07317073170731707
SME104804,2024-08-22,42,71892.03,149472982.6349,519996.56,6084.71,71892.03,1711.715,802.6528652134533,12380.870476190476,2,0,3,37,4,5,1,12,9,7,2,2,0.047619047619047616,0.0,0.07142857142857142
SME104804,2024-08-22,43,72572.08,149935450.6374,534409.45,6084.71,72572.08,1687.7227906976746,808.4950341907327,12428.126744186045,2,1,3,37,4,5,1,12,9,7,2,3,0.046511627906976744,0.023255813953488372,0.06976744186046512
SME104958,2024-08-22,105,3398689.11,139473850343.5477,97262507.83,560926.23,3398689.11,32368.467714285714,16831.60134973287,926309.5983809524,4,3,6,92,6,19,9,30,20,13,6,2,0.0380952380952381,0.02857142857142857,0.05714285714285714
SME105554,2024-08-22,11,29389.78,93295882.7332,318004.79,25287.14,29389.78,2671.7981818181815,1215.414413488817,28909.526363636363,0,0,1,10,0,2,0,3,0,6,0,0,0.0,0.0,0.09090909090909091
SME107131,2024-08-22,35,96573.01,309732961.8939,462751.13,4728.54,96573.01,2759.228857142857,1128.0634874805992,13221.460857142858,0,1,1,33,1,4,4,8,8,8,2,0,0.0,0.02857142857142857,0.02857142857142857
SME107131,2024-08-22,36,100267.91,323385247.90389997,472097.31,4728.54,100267.91,2785.219722222222,1122.7146624638635,13113.814166666667,0,1,1,34,1,4,4,9,8,8,2,0,0.0,0.027777777777777776,0.027777777777777776
SME107469,2024-08-22,41,65898.49,147098712.1285,1233079.19,21360.92,65898.49,1607.2802439024392,1014.6596849251669,30075.102195121948,6,0,0,35,4,6,3,13,4,9,2,0,0.14634146341463414,0.0,0.0
SME107469,2024-08-22,42,67048.38,148420959.1406,1272827.09,21360.92,67048.38,1596.39,1004.6913831741515,30305.406904761905,6,0,0,36,4,6,3,13,4,9,2,1,0.14285714285714285,0.0,0.0
SME107515,2024-08-22,79,152239.35,369955061.1877,193337.85,-7877.14,152239.35,1927.0803797468354,990.8400785430963,2447.3145569620256,5,3,5,66,3,13,5,23,18,12,3,2,0.06329113924050633,0.0379746835443038,0.06329113924050633
SME108820,2024-08-22,19,140109.4,1148813738.8292,1712842.01,78887.05,140109.4,7374.178947368421,2534.450970797545,90149.5794736842,0,0,3,16,0,0,0,7,5,4,1,2,0.0,0.0,0.15789473684210525
SME111208,2024-08-22,88,265619.79,913377102.9699,2849252.74,17144.42,265619.79,3018.4067045454544,1132.7341957940532,32377.872045454547,3,1,2,82,7,15,10,18,9,17,4,8,0.03409090909090909,0.011363636363636364,0.022727272727272728
SME111208,2024-08-22,89,270482.79,937025871.9699,2880743.83,17144.42,270482.79,3039.132471910112,1143.1259066702323,32367.908202247192,3,1,2,83,7,15,10,19,9,17,4,8,0.033707865168539325,0.011235955056179775,0.02247191011235955
SME100133,2024-08-23,58,184280.42,651145186.087,2190729.9899999998,24795.63,184280.42,3177.2486206896556,1073.1203544434663,37771.206724137926,1,2,3,52,2,8,5,18,13,6,2,4,0.017241379310344827,0.034482758620689655,0.05172413793103448
SME100662,2024-08-23,49,89024.05,180380876.7255,940757.76,8195.55,89024.05,1816.8173469387755,623.1712978580323,19199.137959183674,2,2,1,44,2,9,6,11,7,11,0,3,0.04081632653061224,0.04081632653061224,0.02040816326530612
SME100662,2024-08-23,50,91711.52,187603371.7264,954224.32,8195.55,91711.52,1834.2304000000001,628.9497840535925,19084.486399999998,2,2,1,45,2,9,6,12,7,11,0,3,0.04,0.04,0.02
SME101236,2024-08-23,31,44798.64,93672579.4894,564623.67,8130.1,44798.64,1445.1174193548386,982.0604947760526,18213.66677419355,1,1,0,29,5,3,4,9,6,4,0,0,0.03225806451612903,0.03225806451612903,0.0
SME101236,2024-08-23,32,46162.74,95533348.2994,591055.24,8130.1,46162.74,1442.585625,966.1971208213508,18470.47625,2,1,0,29,5,3,4,9,7,4,0,0,0.0625,0.03125,0.0
SME101236,2024-08-23,33,46786.38,95922275.149,616863.17,8130.1,46786.38,1417.769090909091,961.6065936343318,18692.823333333334,2,1,0,30,5,3,4,9,8,4,0,0,0.06060606060606061,0.030303030303030304,0.0
SME101236,2024-08-23,34,47599.89,96584073.6691,641857.59,8130.1,47599.89,1399.9967647058822,952.5783459188322,18878.164411764705,2,1,0,31,6,3,4,9,8,4,0,0,0.058823529411764705,0.029411764705882353,0.0
SME102207,2024-08-23,118,380708.78,1451772030.0878,9570354.52,58510.45,380708.78,3226.345593220339,1382.0396652022614,81104.69932203389,8,4,2,104,7,14,10,32,20,29,4,2,0.06779661016949153,0.03389830508474576,0.01694915254237288
SME102207,2024-08-23,119,385134.12,1471355664.2034,9676040.45,58510.45,385134.12,3236.4211764705883,1380.5533232816565,81311.26428571428,8,4,2,105,7,14,10,33,20,29,4,2,0.06722689075630252,0.03361344537815126,0.01680672268907563
SME103539,2024-08-23,112,698861.56,5098102887.5424,10125403.67,61499.34,698861.56,6239.835357142858,2577.312336570348,90405.38991071428,4,1,4,103,11,15,14,28,18,12,6,8,0.03571428571428571,0.008928571428571428,0.03571428571428571
SME104439,2024-08-23,18,17467.39,23607631.2937,275169.75,13190.73,17467.39,970.4105555555556,625.7744218493192,15287.208333333334,2,1,2,13,1,1,2,5,5,3,1,0,0.1111111111111111,0.05555555555555555,0.1111111111111111
SME104439,2024-08-23,19,18375.32,24431968.1786,288360.48,13190.73,18375.32,967.1221052631579,608.3123291038625,15176.867368421052,2,1,3,13,1,1,2,5,6,3,1,0,0.10526315789473684,0.05263157894736842,0.15789473684210525
SME104497,2024-08-23,19,212194.51,2688310636.1315002,2581695.59,105754.83,212194.51,11168.13210526316,4206.43895606562,135878.71526315788,2,1,0,16,1,1,1,7,5,4,0,0,0.10526315789473684,0.05263157894736842,0.0
SME104804,2024-08-23,44,73926.08,151768766.6374,547468.34,6084.71,73926.08,1680.138181818182,800.6209363094888,12442.462272727273,2,1,3,38,4,5,1,12,9,8,2,3,0.045454545454545456,0.022727272727272728,0.06818181818181818
SME104958,2024-08-23,106,3452556.54,142375550358.3526,98633576.28,560926.23,3452556.54,32571.28811320755,16880.90963664877,930505.4366037736,4,3,6,93,6,19,9,31,20,13,6,2,0.03773584905660377,0.02830188679245283,0.05660377358490566
SME104958,2024-08-23,107,3506109.26,145243444177.751,100058197.45,560926.23,3506109.26,32767.376261682242,16923.089853684367,935123.3406542056,4,3,6,94,6,19,9,32,20,13,6,2,0.037383177570093455,0.028037383177570093,0.056074766355140186
SME108820,2024-08-23,20,146390.79,1188269599.1613,1794186.82,78887.05,146390.79,7319.539500000001,2478.92622467338,89709.341,0,0,3,17,0,0,0,7,6,4,1,2,0.0,0.0,0.15
SME109270,2024-08-23,16,18363.62,30545712.2982,278675.92,15333.83,18363.62,1147.72625,794.5356538748488,17417.245,1,0,1,14,1,2,1,4,3,4,1,0,0.0625,0.0,0.0625
SME109293,2024-08-23,89,992475.56,14265875401.937,12887748.41,44182.32,992475.56,11151.410786516855,6028.693451847442,144806.16191011237,8,3,6,72,9,2,6,29,14,19,10,0,0.0898876404494382,0.033707865168539325,0.06741573033707865
SME110394,2024-08-23,75,108493.84,244314384.0422,903595.87,3832.76,108493.84,1446.5845333333332,1086.5820023299116,12047.944933333334,4,6,7,58,7,10,6,18,14,14,4,2,0.05333333333333334,0.08,0.09333333333333334
SME111208,2024-08-23,90,273045.37,943592688.2263,2909672.34,17144.42,273045.37,3033.8374444444444,1137.795131181614,32329.692666666666,3,1,2,84,7,15,10,19,10,17,4,8,0.03333333333333333,0.011111111111111112,0.022222222222222223
SME111208,2024-08-23,91,278006.53,968205796.7719,2938600.85,17144.42,278006.53,3055.0168131868136,1149.353313081248,32292.317032967036,4,1,2,84,7,15,10,20,10,17,4,8,0.04395604395604396,0.01098901098901099,0.02197802197802198
SME111443,2024-08-23,9,20390.79,48623327.2069,199796.85,18768.77,20390.79,2265.6433333333334,550.575810175129,22199.65,0,1,0,8,1,2,0,4,1,0,1,0,0.0,0.1111111111111111,0.0
SME111443,2024-08-23,10,22023.36,51288612.0118,221960.33,18768.77,22023.36,2202.3360000000002,556.3545475124448,22196.033,0,1,0,9,1,2,0,5,1,0,1,0,0.0,0.1,0.0
SME100133,2024-08-24,59,190100.83,685022358.6551,2231155.2399999998,24795.63,190100.83,3222.047966101695,1118.098493589991,37816.190508474574,1,2,3,53,2,8,5,19,13,6,2,4,0.01694915254237288,0.03389830508474576,0.05084745762711865
SME101236,2024-08-24,35,49295.32,99458556.554,668547.44,8130.1,49295.32,1408.4377142857143,939.7929798352206,19101.355428571427,2,1,0,32,6,3,4,10,8,4,0,0,0.05714285714285714,0.02857142857142857,0.0
SME101236,2024-08-24,36,50085.03,100082198.4381,694447.58,8130.1,50085.03,1391.2508333333333,931.9926227953738,19290.210555555554,2,1,0,33,6,3,4,10,8,4,1,0,0.05555555555555555,0.027777777777777776,0.0
SME101831,2024-08-24,12,26125.16,69257466.9676,224432.34,12744.77,26125.16,2177.096666666667,1060.8944860338233,18702.695,1,0,1,10,0,2,2,0,4,2,1,1,0.08333333333333333,0.0,0.08333333333333333
SME101831,2024-08-24,13,27449.1,71010284.09120001,235853.16999999998,11420.83,27449.1,2111.4692307692308,1042.9267323615597,18142.551538461536,1,0,1,11,1,2,2,0,4,2,1,1,0.07692307692307693,0.0,0.07692307692307693
SME101831,2024-08-24,14,31852.84,90403210.0788,251677.74,11420.83,31852.84,2275.2028571428573,1174.4569122228927,17976.981428571427,1,0,1,12,1,2,2,1,4,2,1,1,0.07142857142857142,0.0,0.07142857142857142
SME102207,2024-08-24,120,387110.3,1475260951.5958,9779750.2,58510.45,387110.3,3225.9191666666666,1379.5457028735752,81497.91833333332,8,4,2,106,7,14,10,33,21,29,4,2,0.06666666666666667,0.03333333333333333,0.016666666666666666
SME102207,2024-08-24,121,392927.29,1509098324.2559,9889276.94,58510.45,392927.29,3247.3329752066115,1393.8333789120593,81729.5614876033,8,4,2,107,7,14,10,34,21,29,4,2,0.06611570247933884,0.03305785123966942,0.01652892561983471
SME102207,2024-08-24,122,397199.83,1527352922.3075,10003076.22,58510.45,397199.83,3255.73631147541,1391.1616314547118,81992.42803278689,8,4,2,108,7,14,10,35,21,29,4,2,0.06557377049180328,0.03278688524590164,0.01639344262295082
SME103539,2024-08-24,113,708668.12,5194271506.576,10283903.93,61499.34,708668.12,6271.3992920353985,2587.626395325494,91007.99938053096,4,1,4,104,11,15,14,29,18,12,6,8,0.035398230088495575,0.008849557522123894,0.035398230088495575
SME103539,2024-08-24,114,712612.43,5209829087.9521,10438459.88,61499.34,712612.43,6250.9862280701755,2585.354603415643,91565.43754385966,4,1,4,105,11,15,14,29,18,12,7,8,0.03508771929824561,0.008771929824561403,0.03508771929824561
SME103539,2024-08-24,115,722080.41,5299471733.2325,10602483.81,61499.34,722080.41,6278.960086956522,2591.412368529134,92195.51139130435,4,1,4,106,11,15,14,30,18,12,7,8,0.034782608695652174,0.008695652173913044,0.034782608695652174
SME104439,2024-08-24,20,18932.95,24742919.3955,300993.58,12633.1,18932.95,946.6475,599.1261008807569,15049.679,2,1,3,14,2,1,2,5,6,3,1,0,0.1,0.05,0.15
SME104439,2024-08-24,21,20526.760000000002,27283149.7116,315220.49,12633.1,20526.760000000002,977.464761904762,600.7896942992533,15010.499523809523,2,1,3,15,2,1,2,6,6,3,1,0,0.09523809523809523,0.047619047619047616,0.14285714285714285
SME104804,2024-08-24,45,75462.41,154129076.5063,562063.56,6084.71,75462.41,1676.9424444444446,791.7609576305083,12490.301333333335,2,1,3,39,4,5,2,12,9,8,2,3,0.044444444444444446,0.022222222222222223,0.06666666666666667
SME104804,2024-08-24,46,77351.99,157699589.08269998,578548.36,6084.71,77351.99,1681.565,783.5416746819102,12577.138260869566,2,1,3,40,4,5,2,13,9,8,2,3,0.043478260869565216,0.021739130434782608,0.06521739130434782
SME104958,2024-08-24,108,3559504.4899999998,148094494764.5039,101536213.85,560926.23,3559504.4899999998,32958.37490740741,16960.3747364492,940150.1282407407,4,3,6,95,6,19,9,33,20,13,6,2,0.037037037037037035,0.027777777777777776,0.05555555555555555
SME104958,2024-08-24,109,3612143.98,150865410671.964,103014230.25,560926.23,3612143.98,33138.93559633027,16986.59710054433,945084.6811926606,5,3,6,95,6,19,9,34,20,13,6,2,0.045871559633027525,0.027522935779816515,0.05504587155963303
SME105493,2024-08-24,26,355172.87,5827921532.0103,7223201.74,254140.25,355172.87,13660.494999999999,6248.4696278037545,277815.45153846155,1,0,3,22,1,5,1,7,5,5,1,1,0.038461538461538464,0.0,0.11538461538461539
SME105493,2024-08-24,27,365008.62,5924663510.0728,7498696.03,254140.25,365008.62,13518.837777777777,6171.1836191791945,277729.4825925926,1,0,3,23,1,5,1,7,5,5,1,2,0.037037037037037035,0.0,0.1111111111111111
SME105493,2024-08-24,28,374750.08999999997,6019559747.8337,7764448.85,254140.25,374750.08999999997,13383.931785714285,6097.753401058979,277301.7446428571,1,0,3,24,1,5,1,7,5,5,2,2,0.03571428571428571,0.0,0.10714285714285714
SME107515,2024-08-24,80,152713.53,370179907.8601,199120.88,-7877.14,152713.53,1908.919125,997.8592896722968,2489.011,5,3,5,67,3,13,5,23,18,12,3,3,0.0625,0.0375,0.0625
SME108820,2024-08-24,21,151973.35,1219434575.3149,1869949.07,75762.25,151973.35,7236.826190476191,2445.70905649563,89045.19380952381,0,0,3,18,0,0,0,7,6,5,1,2,0.0,0.0,0.14285714285714285
SME109293,2024-08-24,90,998805.18,14305939491.2814,13173654.3,44182.32,998805.18,11097.835333333334,6016.2365271092885,146373.93666666668,8,3,6,73,9,2,6,29,14,20,10,0,0.08888888888888889,0.03333333333333333,0.06666666666666667
SME110176,2024-08-24,73,320006.82,1635362203.9848,6986723.24,72685.09,320006.82,4383.655068493151,1797.230452434711,95708.53753424658,5,2,0,66,2,13,6,21,15,10,2,4,0.0684931506849315,0.0273972602739726,0.0
SME110394,2024-08-24,76,109523.02,245373595.5146,921526.29,3832.76,109523.02,1441.0923684210527,1080.3752880437655,12125.345921052633,4,7,7,58,8,10,6,18,14,14,4,2,0.05263157894736842,0.09210526315789473,0.09210526315789473
SME111208,2024-08-24,92,279795.55,971406389.3323,2965740.34,17144.42,279795.55,3041.2559782608696,1150.6161760810915,32236.30804347826,4,1,2,85,7,15,10,20,11,17,4,8,0.043478260869565216,0.010869565217391304,0.021739130434782608
SME111208,2024-08-24,93,284276.6,991486198.4348,2992879.83,17144.42,284276.6,3056.737634408602,1154.044007869151,32181.503548387096,4,1,3,85,7,15,11,20,11,17,4,8,0.043010752688172046,0.010752688172043012,0.03225806451612903
SME100851,2024-08-25,66,68079.75,96789060.3495,343237.43,-2274.68,68079.75,1031.5113636363637,639.2787352944334,5200.5671212121215,2,3,5,56,3,7,8,19,16,11,1,1,0.030303030303030304,0.045454545454545456,0.07575757575757576
SME101236,2024-08-25,37,52097.89,104133803.8177,722360.58,8130.1,52097.89,1408.051081081081,924.6217467032542,19523.258918918917,2,1,0,34,6,3,4,11,8,4,1,0,0.05405405405405406,0.02702702702702703,0.0
SME103539,2024-08-25,116,726755.3,5321326329.7446,10761832.85,61499.34,726755.3,6265.131896551725,2584.415700050194,92774.42112068966,4,1,4,107,11,16,14,30,18,12,7,8,0.034482758620689655,0.008620689655172414,0.034482758620689655
SME104439,2024-08-25,22,21159.35,27683319.8197,329447.4,12633.1,21159.35,961.7886363636363,590.9031600967605,14974.881818181819,2,1,4,15,2,1,2,6,6,3,1,1,0.09090909090909091,0.045454545454545456,0.18181818181818182
SME104497,2024-08-25,20,219537.91,2742236159.6915,2746667.5700000003,105754.83,219537.91,10976.8955,4182.617307840524,137333.37850000002,2,1,0,17,1,2,1,7,5,4,0,0,0.1,0.05,0.0
SME104958,2024-08-25,110,3664837.7399999998,153642043014.9016,104492246.65,560926.23,3664837.7399999998,33316.70672727272,17010.98372322813,949929.515,5,3,7,95,6,19,9,35,20,13,6,2,0.045454545454545456,0.02727272727272727,0.06363636363636363
SME105493,2024-08-25,29,384808.9,6120739406.4498,8020142.86,254140.25,384808.9,13269.272413793104,6019.626486685418,276556.6503448276,1,0,3,25,1,5,1,7,5,6,2,2,0.034482758620689655,0.0,0.10344827586206896
SME105554,2024-08-25,12,31424.31,97435195.0541,342642.44,24637.65,31424.31,2618.6925,1173.363081814793,28553.536666666667,0,0,1,11,0,2,0,3,1,6,0,0,0.0,0.0,0.08333333333333333
SME105554,2024-08-25,13,34164.53,104944000.7025,364539.87,21897.43,34164.53,2628.040769230769,1123.9151436271154,28041.528461538463,0,0,1,12,0,2,0,3,1,6,0,1,0.0,0.0,0.07692307692307693
SME107515,2024-08-25,81,153388.9,370636032.497,204228.54,-7877.14,153388.9,1893.6901234567902,1001.0306408840513,2521.34,5,3,5,68,3,13,5,23,19,12,3,3,0.06172839506172839,0.037037037037037035,0.06172839506172839
SME107515,2024-08-25,82,155551.74,375313909.36259997,211499.04,-7877.14,155551.74,1896.97243902439,995.276162062212,2579.256585365854,5,3,5,69,3,13,5,24,19,12,3,3,0.06097560975609756,0.036585365853658534,0.06097560975609756
SME110176,2024-08-25,74,322744.47000000003,1642856931.5073,7090508.33,72685.09,322744.47000000003,4361.411756756757,1795.1052383431463,95817.68013513513,5,2,0,67,2,14,6,21,15,10,2,4,0.06756756756756757,0.02702702702702703,0.0
SME110394,2024-08-25,77,112104.44,252037324.731,942038.13,3832.76,112104.44,1455.9018181818183,1081.082953075693,12234.261428571428,4,7,7,59,8,10,6,19,14,14,4,2,0.05194805194805195,0.09090909090909091,0.09090909090909091
SME110394,2024-08-25,78,112866.04,252617359.291,961788.37,3832.76,112866.04,1447.0005128205128,1076.913226683064,12330.620128205128,4,7,7,60,8,11,6,19,14,14,4,2,0.05128205128205128,0.08974358974358974,0.08974358974358974
SME110394,2024-08-25,79,112958.12,252625838.0174,981446.53,3832.76,112958.12,1429.8496202531644,1080.7921657396546,12423.373797468355,4,7,7,61,8,11,6,19,15,14,4,2,0.05063291139240506,0.08860759493670886,0.08860759493670886
SME110394,2024-08-25,80,115750.69,260424285.2223,1003897.26,3832.76,115750.69,1446.883625,1084.6833947382388,12548.71575,4,7,7,62,8,11,6,20,15,14,4,2,0.05,0.0875,0.0875
SME111208,2024-08-25,94,286452.17,996219303.2597001,3017843.75,17144.42,286452.17,3047.3635106382976,1151.415271529434,32104.72074468085,4,1,3,86,7,15,11,20,12,17,4,8,0.0425531914893617,0.010638297872340425,0.031914893617021274
SME111208,2024-08-25,95,288401.82,1000020438.3822,3040858.02,17144.42,288401.82,3035.8086315789474,1150.7985380333066,32009.031789473684,4,1,3,87,7,16,11,20,12,17,4,8,0.042105263157894736,0.010526315789473684,0.031578947368421054
SME111443,2024-08-25,11,24169.53,55894657.680700004,241977.64,18768.77,24169.53,2197.23,528.0758732227788,21997.967272727274,0,1,0,10,1,2,0,5,1,1,1,0,0.0,0.09090909090909091,0.0
SME100133,2024-08-26,60,192717.77,691870733.6187,2268963.55,24795.63,192717.77,3211.962833333333,1111.3316112207992,37816.059166666666,1,2,3,54,2,8,5,19,14,6,2,4,0.016666666666666666,0.03333333333333333,0.05
SME100133,2024-08-26,61,195651.86,700479617.7468,2303837.77,24795.63,195651.86,3207.4075409836064,1102.605751355482,37767.83229508197,1,2,3,55,2,9,5,19,14,6,2,4,0.01639344262295082,0.03278688524590164,0.04918032786885246
SME100851,2024-08-26,67,69313.25,98310582.5995,351283.0,-2274.68,69313.25,1034.5261194029852,634.8969739112658,5243.0298507462685,2,3,5,57,3,7,8,19,16,12,1,1,0.029850746268656716,0.04477611940298507,0.07462686567164178
SME101236,2024-08-26,38,54553.67,110164659.2261,752729.36,8130.1,54553.67,1435.622894736842,927.7429977039393,19808.66736842105,2,1,0,35,6,3,5,11,8,4,1,0,0.05263157894736842,0.02631578947368421,0.0
SME101493,2024-08-26,53,744807.78,11902542056.7738,12444396.05,172277.03,744807.78,14052.976981132077,5254.623365456579,234799.92547169814,2,0,5,46,2,11,3,17,8,10,0,2,0.03773584905660377,0.0,0.09433962264150944
SME101493,2024-08-26,54,754448.24,11995480525.7854,12739481.39,172277.03,754448.24,13971.263703703704,5239.33816566137,235916.32203703705,2,0,5,47,3,11,3,17,8,10,0,2,0.037037037037037035,0.0,0.09259259259259259
SME101493,2024-08-26,55,774779.88,12408856110.875,13054898.37,172277.03,774779.88,14086.906909090909,5260.974537025354,237361.78854545453,2,0,5,48,3,11,3,18,8,10,0,2,0.03636363636363636,0.0,0.09090909090909091
SME102207,2024-08-26,123,399419.08,1532277992.87,10114656.25,58510.45,399419.08,3247.309593495935,1388.5969524664138,82232.97764227643,8,4,2,109,7,14,10,35,21,30,4,2,0.06504065040650407,0.032520325203252036,0.016260162601626018
SME102207,2024-08-26,124,402848.94,1544041932.4896,10229666.14,58510.45,402848.94,3248.7817741935482,1383.0378912574074,82497.30758064517,8,4,2,110,7,14,10,36,21,30,4,2,0.06451612903225806,0.03225806451612903,0.016129032258064516
SME102207,2024-08-26,125,404836.22000000003,1547991214.288,10342688.75,58510.45,404836.22000000003,3238.68976,1382.0633653862192,82741.51,8,4,2,111,7,15,10,36,21,30,4,2,0.064,0.032,0.016
SME103539,2024-08-26,117,737050.75,5427322620.4471,10931477.34,61499.34,737050.75,6299.57905982906,2600.088111431061,93431.43025641025,4,1,4,108,11,16,14,31,18,12,7,8,0.03418803418803419,0.008547008547008548,0.03418803418803419
SME104439,2024-08-26,23,22133.36,28632015.2998,342700.3,12633.1,22133.36,962.32,577.3229876137557,14900.01304347826,2,1,4,16,2,1,2,6,7,3,1,1,0.08695652173913043,0.043478260869565216,0.17391304347826086
SME104439,2024-08-26,24,24672.44,35078942.5462,358492.27999999997,12633.1,24672.44,1028.0183333333332,649.9238048361929,14937.178333333331,2,1,4,17,2,1,3,6,7,3,1,1,0.08333333333333333,0.041666666666666664,0.16666666666666666
SME104804,2024-08-26,47,79167.94,160997263.4852,595033.16,6084.71,79167.94,1684.424255319149,775.2259853626542,12660.28,3,1,3,40,4,5,2,13,9,9,2,3,0.06382978723404255,0.02127659574468085,0.06382978723404255
SME104804,2024-08-26,48,81043.54,164515138.8452,611517.96,6084.71,81043.54,1688.4070833333333,767.430804293486,12739.957499999999,4,1,3,40,5,5,2,13,9,9,2,3,0.08333333333333333,0.020833333333333332,0.0625
SME104958,2024-08-26,111,3684475.59,154027688167.5241,105950625.2,560926.23,3684475.59,33193.47378378378,16983.185337768067,954510.136936937,5,3,7,96,6,20,9,35,20,13,6,2,0.04504504504504504,0.02702702702702703,0.06306306306306306
SME105493,2024-08-26,30,407542.3,6637546882.0098,8298570.27,254140.25,407542.3,13584.743333333334,6162.146231108755,276619.00899999996,1,0,3,26,1,5,1,8,5,6,2,2,0.03333333333333333,0.0,0.1
SME105554,2024-08-26,14,37029.54,113152283.0026,383572.29,19032.42,37029.54,2644.967142857143,1081.6784104588323,27398.020714285714,0,0,1,13,0,2,0,3,1,6,0,2,0.0,0.0,0.07142857142857142
SME105554,2024-08-26,15,40868.3,127888361.3402,406443.47,19032.42,40868.3,2724.5533333333337,1086.9517779924513,27096.231333333333,0,0,1,14,0,2,1,3,1,6,0,2,0.0,0.0,0.06666666666666667
SME107131,2024-08-26,37,105540.78,351188405.9408,486716.36,4728.54,105540.78,2852.4535135135134,1180.1393186451814,13154.496216216216,0,1,1,35,1,4,4,10,8,8,2,0,0.0,0.02702702702702703,0.02702702702702703
SME107131,2024-08-26,38,109388.29,365991739.1409,505182.92,4728.54,109388.29,2878.6392105263158,1175.2207196313009,13294.287368421052,0,1,1,36,1,4,4,11,8,8,2,0,0.0,0.02631578947368421,0.02631578947368421
SME107131,2024-08-26,39,113327.63,381510138.7765,527588.82,4728.54,113327.63,2905.8366666666666,1172.0265420030591,13527.91846153846,0,1,1,37,1,4,4,12,8,8,2,0,0.0,0.02564102564102564,0.02564102564102564
SME107469,2024-08-26,43,69124.02,152729240.55020002,1314650.63,21360.92,69124.02,1607.5353488372093,995.3455363946275,30573.270465116275,6,0,0,37,4,6,3,14,4,9,2,1,0.13953488372093023,0.0,0.0
SME107515,2024-08-26,83,159784.19,393227542.3651,223001.99,-7877.14,159784.19,1925.1107228915662,1021.8663272776247,2686.7709638554215,5,3,5,70,3,13,5,25,19,12,3,3,0.060240963855421686,0.03614457831325301,0.060240963855421686
SME107515,2024-08-26,84,162977.98,403427836.9292,237698.73,-7877.14,162977.98,1940.2140476190477,1025.081076315217,2829.746785714286,5,3,5,71,3,13,5,26,19,12,3,3,0.05952380952380952,0.03571428571428571,0.05952380952380952
SME107515,2024-08-26,85,163835.33,404162885.9517,251538.12,-7877.14,163835.33,1927.4744705882351,1025.7080597155752,2959.272,5,3,5,72,3,13,5,26,19,13,3,3,0.058823529411764705,0.03529411764705882,0.058823529411764705
SME107515,2024-08-26,86,165103.79,405771876.7233,264109.05,-7877.14,165103.79,1919.811511627907,1022.1299564427645,3071.035465116279,5,3,5,73,3,13,5,26,19,13,3,4,0.05813953488372093,0.03488372093023256,0.05813953488372093
SME108820,2024-08-26,22,158185.67,1258027495.0973,1939499.0,69549.93,158185.67,7190.257727272728,2396.74142908744,88159.04545454546,0,0,3,19,0,0,0,7,7,5,1,2,0.0,0.0,0.13636363636363635
SME109270,2024-08-26,17,19233.2,31301881.674599998,295628.57,15333.83,19233.2,1131.364705882353,772.2579723375928,17389.915882352943,1,0,1,15,1,2,1,4,4,4,1,0,0.058823529411764705,0.0,0.058823529411764705
SME110176,2024-08-26,75,326039.54,1653714417.8122,7190998.35,72685.09,326039.54,4347.1938666666665,1787.1815695707105,95879.97799999999,5,2,0,68,2,14,6,21,15,11,2,4,0.06666666666666667,0.02666666666666667,0.0
SME110394,2024-08-26,81,116894.96,261733639.0552,1025203.72,3832.76,116894.96,1443.1476543209878,1078.4071107961404,12656.836049382715,4,7,7,63,8,11,6,20,15,15,4,2,0.04938271604938271,0.08641975308641975,0.08641975308641975
SME110394,2024-08-26,82,117941.11,262828068.8777,1045464.03,3832.76,117941.11,1438.3062195121952,1072.6259276183434,12749.561341463415,4,7,7,64,8,11,6,20,16,15,4,2,0.04878048780487805,0.08536585365853659,0.08536585365853659
SME110394,2024-08-26,83,120475.11,269249224.87770003,1068258.34,3832.76,120475.11,1451.5073493975904,1072.8280230262676,12870.582409638555,4,7,7,65,8,11,6,21,16,15,4,2,0.04819277108433735,0.08433734939759036,0.08433734939759036
SME110394,2024-08-26,84,123059.84,275930054.0506,1093637.3800000001,3832.76,123059.84,1464.9980952380952,1073.4901015828364,13019.49261904762,4,7,7,66,8,11,7,21,16,15,4,2,0.047619047619047616,0.08333333333333333,0.08333333333333333
SME111208,2024-08-26,96,293841.17,1029606966.8047,3069311.64,17144.42,293841.17,3060.845520833333,1170.7152009900622,31971.99625,4,1,3,88,7,16,11,21,12,17,4,8,0.041666666666666664,0.010416666666666666,0.03125
