issue_id,dataset,source_record_id,business_id,issue_type,description
ISSUE_001614,bank_transactions_raw.csv,BT_0006995,SME_004,missing_value,balance_after_transaction missing
ISSUE_001615,bank_transactions_raw.csv,BT_0010287,SME_004,missing_value,balance_after_transaction missing
ISSUE_001616,bank_transactions_raw.csv,BT_0013347,SME_004,missing_value,balance_after_transaction missing
ISSUE_001617,bank_transactions_raw.csv,BT_0008967,SME_004,missing_value,balance_after_transaction missing
ISSUE_001618,bank_transactions_raw.csv,BT_0007947,SME_004,missing_value,balance_after_transaction missing
ISSUE_001619,bank_transactions_raw.csv,BT_0015109,SME_004,missing_value,balance_after_transaction missing
ISSUE_001620,bank_transactions_raw.csv,BT_0002650,SME_001,missing_value,balance_after_transaction missing
ISSUE_001621,bank_transactions_raw.csv,BT_0010270,SME_004,missing_value,balance_after_transaction missing
ISSUE_001622,bank_transactions_raw.csv,BT_0017186,SME_004,missing_value,balance_after_transaction missing
ISSUE_001623,bank_transactions_raw.csv,BT_0001691,SME_001,missing_value,balance_after_transaction missing
ISSUE_001624,bank_transactions_raw.csv,BT_0003919,SME_001,missing_value,balance_after_transaction missing
ISSUE_001625,bank_transactions_raw.csv,BT_0004858,SME_004,missing_value,balance_after_transaction missing
ISSUE_001626,bank_transactions_raw.csv,BT_0013133,SME_004,missing_value,balance_after_transaction missing
ISSUE_001627,bank_transactions_raw.csv,BT_0012867,SME_004,missing_value,balance_after_transaction missing
ISSUE_001628,bank_transactions_raw.csv,BT_0005314,SME_004,missing_value,balance_after_transaction missing
ISSUE_001629,bank_transactions_raw.csv,BT_0004494,SME_002,missing_value,balance_after_transaction missing
ISSUE_001630,bank_transactions_raw.csv,BT_0004265,SME_001,missing_value,balance_after_transaction missing
ISSUE_001631,bank_transactions_raw.csv,BT_0013968,SME_004,missing_value,balance_after_transaction missing
ISSUE_001632,bank_transactions_raw.csv,BT_0019288,SME_004,missing_value,balance_after_transaction missing
ISSUE_001633,bank_transactions_raw.csv,BT_0010437,SME_004,missing_value,balance_after_transaction missing
ISSUE_001634,bank_transactions_raw.csv,BT_0006320,SME_004,missing_value,balance_after_transaction missing
ISSUE_001635,bank_transactions_raw.csv,BT_0017315,SME_004,missing_value,balance_after_transaction missing
ISSUE_001636,bank_transactions_raw.csv,BT_0017678,SME_004,missing_value,balance_after_transaction missing
ISSUE_001637,bank_transactions_raw.csv,BT_0009661,SME_004,missing_value,balance_after_transaction missing
ISSUE_001638,bank_transactions_raw.csv,BT_0009570,SME_004,missing_value,balance_after_transaction missing
ISSUE_001639,bank_transactions_raw.csv,BT_0015569,SME_004,missing_value,balance_after_transaction missing
ISSUE_001640,bank_transactions_raw.csv,BT_0001638,SME_001,missing_value,balance_after_transaction missing
ISSUE_001641,bank_transactions_raw.csv,BT_0005345,SME_004,missing_value,balance_after_transaction missing
ISSUE_001642,bank_transactions_raw.csv,BT_0001142,SME_001,missing_value,balance_after_transaction missing
ISSUE_001643,bank_transactions_raw.csv,BT_0008520,SME_004,missing_value,balance_after_transaction missing
ISSUE_001644,bank_transactions_raw.csv,BT_0009687,SME_004,missing_value,balance_after_transaction missing
ISSUE_001645,bank_transactions_raw.csv,BT_0017340,SME_004,missing_value,balance_after_transaction missing
ISSUE_001646,bank_transactions_raw.csv,BT_0001042,SME_001,missing_value,balance_after_transaction missing
ISSUE_001647,bank_transactions_raw.csv,BT_0005739,SME_004,missing_value,balance_after_transaction missing
ISSUE_001648,bank_transactions_raw.csv,BT_0008799,SME_004,missing_value,balance_after_transaction missing
ISSUE_001649,bank_transactions_raw.csv,BT_0015548,SME_004,missing_value,balance_after_transaction missing
ISSUE_001650,bank_transactions_raw.csv,BT_0009134,SME_004,missing_value,balance_after_transaction missing
ISSUE_001651,bank_transactions_raw.csv,BT_0007366,SME_004,missing_value,balance_after_transaction missing
ISSUE_001652,bank_transactions_raw.csv,BT_0014529,SME_004,missing_value,balance_after_transaction missing
ISSUE_001653,bank_transactions_raw.csv,BT_0019153,SME_004,missing_value,balance_after_transaction missing
ISSUE_001654,bank_transactions_raw.csv,BT_0000712,SME_001,missing_value,balance_after_transaction missing
ISSUE_001655,bank_transactions_raw.csv,BT_0005756,SME_004,missing_value,balance_after_transaction missing
ISSUE_001656,bank_transactions_raw.csv,BT_0010576,SME_004,missing_value,balance_after_transaction missing
ISSUE_001657,bank_transactions_raw.csv,BT_0011104,SME_004,missing_value,balance_after_transaction missing
ISSUE_001658,bank_transactions_raw.csv,BT_0013894,SME_004,missing_value,balance_after_transaction missing
ISSUE_001659,bank_transactions_raw.csv,BT_0004630,SME_003,missing_value,balance_after_transaction missing
ISSUE_001660,bank_transactions_raw.csv,BT_0002794,SME_001,missing_value,balance_after_transaction missing
ISSUE_001661,bank_transactions_raw.csv,BT_0008881,SME_004,missing_value,balance_after_transaction missing
ISSUE_001662,bank_transactions_raw.csv,BT_0001649,SME_001,missing_value,balance_after_transaction missing
ISSUE_001663,bank_transactions_raw.csv,BT_0012422,SME_004,missing_value,balance_after_transaction missing
ISSUE_001664,bank_transactions_raw.csv,BT_0014266,SME_004,missing_value,balance_after_transaction missing
ISSUE_001665,bank_transactions_raw.csv,BT_0008120,SME_004,missing_value,balance_after_transaction missing
ISSUE_001666,bank_transactions_raw.csv,BT_0019112,SME_004,missing_value,balance_after_transaction missing
ISSUE_001667,bank_transactions_raw.csv,BT_0009045,SME_004,missing_value,balance_after_transaction missing
ISSUE_001668,bank_transactions_raw.csv,BT_0013264,SME_004,missing_value,balance_after_transaction missing
ISSUE_001669,bank_transactions_raw.csv,BT_0005966,SME_004,missing_value,balance_after_transaction missing
ISSUE_001670,bank_transactions_raw.csv,BT_0007451,SME_004,missing_value,balance_after_transaction missing
ISSUE_001671,bank_transactions_raw.csv,BT_0011888,SME_004,missing_value,balance_after_transaction missing
ISSUE_001672,bank_transactions_raw.csv,BT_0007665,SME_004,missing_value,balance_after_transaction missing
ISSUE_001673,bank_transactions_raw.csv,BT_0003739,SME_001,missing_value,balance_after_transaction missing
ISSUE_001674,bank_transactions_raw.csv,BT_0015364,SME_004,missing_value,balance_after_transaction missing
ISSUE_001675,bank_transactions_raw.csv,BT_0012673,SME_004,missing_value,balance_after_transaction missing
ISSUE_001676,bank_transactions_raw.csv,BT_0007363,SME_004,missing_value,balance_after_transaction missing
ISSUE_001677,bank_transactions_raw.csv,BT_0016462,SME_004,missing_value,balance_after_transaction missing
ISSUE_001678,bank_transactions_raw.csv,BT_0012411,SME_004,missing_value,balance_after_transaction missing
ISSUE_001679,bank_transactions_raw.csv,BT_0000837,SME_001,missing_value,balance_after_transaction missing
ISSUE_001680,bank_transactions_raw.csv,BT_0005439,SME_004,missing_value,balance_after_transaction missing
ISSUE_001681,bank_transactions_raw.csv,BT_0018327,SME_004,missing_value,balance_after_transaction missing
ISSUE_001682,bank_transactions_raw.csv,BT_0016896,SME_004,missing_value,balance_after_transaction missing
ISSUE_001683,bank_transactions_raw.csv,BT_0004460,SME_001,missing_value,balance_after_transaction missing
ISSUE_001684,bank_transactions_raw.csv,BT_0019400,SME_005,missing_value,balance_after_transaction missing
ISSUE_001685,bank_transactions_raw.csv,BT_0011645,SME_004,missing_value,balance_after_transaction missing
ISSUE_001686,bank_transactions_raw.csv,BT_0010062,SME_004,missing_value,balance_after_transaction missing
ISSUE_001687,bank_transactions_raw.csv,BT_0008571,SME_004,missing_value,balance_after_transaction missing
ISSUE_001688,bank_transactions_raw.csv,BT_0018080,SME_004,missing_value,balance_after_transaction missing
ISSUE_001689,bank_transactions_raw.csv,BT_0004599,SME_003,missing_value,balance_after_transaction missing
ISSUE_001690,bank_transactions_raw.csv,BT_0014749,SME_004,missing_value,balance_after_transaction missing
ISSUE_001691,bank_transactions_raw.csv,BT_0001117,SME_001,missing_value,balance_after_transaction missing
ISSUE_001692,bank_transactions_raw.csv,BT_0011896,SME_004,missing_value,balance_after_transaction missing
ISSUE_001693,bank_transactions_raw.csv,BT_0000825,SME_001,missing_value,balance_after_transaction missing
ISSUE_001694,bank_transactions_raw.csv,BT_0006070,SME_004,missing_value,balance_after_transaction missing
ISSUE_001695,bank_transactions_raw.csv,BT_0014733,SME_004,missing_value,balance_after_transaction missing
ISSUE_001696,bank_transactions_raw.csv,BT_0010077,SME_004,missing_value,balance_after_transaction missing
ISSUE_001697,bank_transactions_raw.csv,BT_0001209,SME_001,missing_value,balance_after_transaction missing
ISSUE_001698,bank_transactions_raw.csv,BT_0007532,SME_004,missing_value,balance_after_transaction missing
ISSUE_001699,bank_transactions_raw.csv,BT_0014646,SME_004,missing_value,balance_after_transaction missing
ISSUE_001700,bank_transactions_raw.csv,BT_0017939,SME_004,missing_value,balance_after_transaction missing
ISSUE_001701,bank_transactions_raw.csv,BT_0002110,SME_001,missing_value,balance_after_transaction missing
ISSUE_001702,bank_transactions_raw.csv,BT_0012480,SME_004,missing_value,balance_after_transaction missing
ISSUE_001703,bank_transactions_raw.csv,BT_0017271,SME_004,missing_value,balance_after_transaction missing
ISSUE_001704,bank_transactions_raw.csv,BT_0016228,SME_004,missing_value,balance_after_transaction missing
ISSUE_001705,bank_transactions_raw.csv,BT_0019444,SME_005,missing_value,balance_after_transaction missing
ISSUE_001706,bank_transactions_raw.csv,BT_0005209,SME_004,missing_value,balance_after_transaction missing
ISSUE_001707,bank_transactions_raw.csv,BT_0001553,SME_001,missing_value,balance_after_transaction missing
ISSUE_001708,bank_transactions_raw.csv,BT_0004863,SME_004,missing_value,balance_after_transaction missing
ISSUE_001709,bank_transactions_raw.csv,BT_0013244,SME_004,missing_value,balance_after_transaction missing
ISSUE_001710,bank_transactions_raw.csv,BT_0007723,SME_004,missing_value,balance_after_transaction missing
ISSUE_001711,bank_transactions_raw.csv,BT_0010272,SME_004,missing_value,balance_after_transaction missing
ISSUE_001712,bank_transactions_raw.csv,BT_0009127,SME_004,missing_value,balance_after_transaction missing
ISSUE_001713,bank_transactions_raw.csv,BT_0018246,SME_004,missing_value,balance_after_transaction missing
ISSUE_001714,bank_transactions_raw.csv,BT_0014722,SME_004,missing_value,balance_after_transaction missing
ISSUE_001715,bank_transactions_raw.csv,BT_0016703,SME_004,missing_value,balance_after_transaction missing
ISSUE_001716,bank_transactions_raw.csv,BT_0009629,SME_004,missing_value,balance_after_transaction missing
ISSUE_001717,bank_transactions_raw.csv,BT_0013496,SME_004,missing_value,balance_after_transaction missing
ISSUE_001718,bank_transactions_raw.csv,BT_0015871,SME_004,missing_value,balance_after_transaction missing
ISSUE_001719,bank_transactions_raw.csv,BT_0014438,SME_004,missing_value,balance_after_transaction missing
ISSUE_001720,bank_transactions_raw.csv,BT_0015859,SME_004,missing_value,balance_after_transaction missing
ISSUE_001721,bank_transactions_raw.csv,BT_0001054,SME_001,missing_value,balance_after_transaction missing
ISSUE_001722,bank_transactions_raw.csv,BT_0002114,SME_001,missing_value,balance_after_transaction missing
ISSUE_001723,bank_transactions_raw.csv,BT_0009861,SME_004,missing_value,balance_after_transaction missing
ISSUE_001724,bank_transactions_raw.csv,BT_0005324,SME_004,missing_value,balance_after_transaction missing
ISSUE_001725,bank_transactions_raw.csv,BT_0012580,SME_004,missing_value,balance_after_transaction missing
ISSUE_001726,bank_transactions_raw.csv,BT_0011197,SME_004,missing_value,balance_after_transaction missing
ISSUE_001727,bank_transactions_raw.csv,BT_0006457,SME_004,missing_value,balance_after_transaction missing
ISSUE_001728,bank_transactions_raw.csv,BT_0015461,SME_004,missing_value,balance_after_transaction missing
ISSUE_001729,bank_transactions_raw.csv,BT_0016100,SME_004,missing_value,balance_after_transaction missing
ISSUE_001730,bank_transactions_raw.csv,BT_0003627,SME_001,missing_value,balance_after_transaction missing
ISSUE_001731,bank_transactions_raw.csv,BT_0011598,SME_004,missing_value,balance_after_transaction missing
ISSUE_001732,bank_transactions_raw.csv,BT_0002009,SME_001,missing_value,balance_after_transaction missing
ISSUE_001733,bank_transactions_raw.csv,BT_0004847,SME_004,missing_value,balance_after_transaction missing
ISSUE_001734,bank_transactions_raw.csv,BT_0010540,SME_004,missing_value,balance_after_transaction missing
ISSUE_001735,bank_transactions_raw.csv,BT_0000827,SME_001,missing_value,balance_after_transaction missing
ISSUE_001736,bank_transactions_raw.csv,BT_0005123,SME_004,missing_value,balance_after_transaction missing
ISSUE_001737,bank_transactions_raw.csv,BT_0001538,SME_001,missing_value,balance_after_transaction missing
ISSUE_001738,bank_transactions_raw.csv,BT_0007027,SME_004,missing_value,balance_after_transaction missing
ISSUE_001739,bank_transactions_raw.csv,BT_0003636,SME_001,missing_value,balance_after_transaction missing
ISSUE_001740,bank_transactions_raw.csv,BT_0015864,SME_004,missing_value,balance_after_transaction missing
ISSUE_001741,bank_transactions_raw.csv,BT_0000068,SME_001,missing_value,balance_after_transaction missing
ISSUE_001742,bank_transactions_raw.csv,BT_0008806,SME_004,missing_value,balance_after_transaction missing
ISSUE_001743,bank_transactions_raw.csv,BT_0009844,SME_004,missing_value,balance_after_transaction missing
ISSUE_001744,bank_transactions_raw.csv,BT_0014618,SME_004,missing_value,balance_after_transaction missing
ISSUE_001745,bank_transactions_raw.csv,BT_0008323,SME_004,missing_value,balance_after_transaction missing
ISSUE_001746,bank_transactions_raw.csv,BT_0004510,SME_002,sign_inconsistency,Debit incorrectly recorded under credit_amount for Standard Bank export
ISSUE_001747,bank_transactions_raw.csv,BT_0010534_DUP,SME_004,duplicate,Duplicate import of BT_0010534
ISSUE_001748,bank_transactions_raw.csv,BT_0000121_DUP,SME_001,duplicate,Duplicate import of BT_0000121
ISSUE_001749,bank_transactions_raw.csv,BT_0009882_DUP,SME_004,duplicate,Duplicate import of BT_0009882
ISSUE_001750,bank_transactions_raw.csv,BT_0002909_DUP,SME_001,duplicate,Duplicate import of BT_0002909
ISSUE_001751,bank_transactions_raw.csv,BT_0008209_DUP,SME_004,duplicate,Duplicate import of BT_0008209
ISSUE_001752,bank_transactions_raw.csv,BT_0003870_DUP,SME_001,duplicate,Duplicate import of BT_0003870
ISSUE_001753,bank_transactions_raw.csv,BT_0013315_DUP,SME_004,duplicate,Duplicate import of BT_0013315
ISSUE_001754,bank_transactions_raw.csv,BT_0016391_DUP,SME_004,duplicate,Duplicate import of BT_0016391
ISSUE_001755,bank_transactions_raw.csv,BT_0002385_DUP,SME_001,duplicate,Duplicate import of BT_0002385
ISSUE_001756,bank_transactions_raw.csv,BT_0016645_DUP,SME_004,duplicate,Duplicate import of BT_0016645
ISSUE_001757,bank_transactions_raw.csv,BT_0012340_DUP,SME_004,duplicate,Duplicate import of BT_0012340
ISSUE_001758,bank_transactions_raw.csv,BT_0004183_DUP,SME_001,duplicate,Duplicate import of BT_0004183
ISSUE_001759,bank_transactions_raw.csv,BT_0003386_DUP,SME_001,duplicate,Duplicate import of BT_0003386
ISSUE_001760,bank_transactions_raw.csv,BT_0009021_DUP,SME_004,duplicate,Duplicate import of BT_0009021
ISSUE_001761,bank_transactions_raw.csv,BT_0013485_DUP,SME_004,duplicate,Duplicate import of BT_0013485
ISSUE_001762,bank_transactions_raw.csv,BT_0013168_DUP,SME_004,duplicate,Duplicate import of BT_0013168
ISSUE_001763,bank_transactions_raw.csv,BT_0010021_DUP,SME_004,duplicate,Duplicate import of BT_0010021
ISSUE_001764,bank_transactions_raw.csv,BT_0000223_DUP,SME_001,duplicate,Duplicate import of BT_0000223
ISSUE_001765,bank_transactions_raw.csv,BT_0015628_DUP,SME_004,duplicate,Duplicate import of BT_0015628
ISSUE_001766,bank_transactions_raw.csv,BT_0005893_DUP,SME_004,duplicate,Duplicate import of BT_0005893
ISSUE_001767,bank_transactions_raw.csv,BT_0000714_DUP,SME_001,duplicate,Duplicate import of BT_0000714
ISSUE_001768,bank_transactions_raw.csv,BT_0014797_DUP,SME_004,duplicate,Duplicate import of BT_0014797
ISSUE_001769,bank_transactions_raw.csv,BT_0011477_DUP,SME_004,duplicate,Duplicate import of BT_0011477
ISSUE_001770,bank_transactions_raw.csv,BT_0016393_DUP,SME_004,duplicate,Duplicate import of BT_0016393
ISSUE_001771,bank_transactions_raw.csv,BT_0002257_DUP,SME_001,duplicate,Duplicate import of BT_0002257
ISSUE_001772,bank_transactions_raw.csv,BT_0014842_DUP,SME_004,duplicate,Duplicate import of BT_0014842
ISSUE_001773,bank_transactions_raw.csv,BT_0001027_DUP,SME_001,duplicate,Duplicate import of BT_0001027
ISSUE_001774,bank_transactions_raw.csv,BT_0015500_DUP,SME_004,duplicate,Duplicate import of BT_0015500
ISSUE_001775,bank_transactions_raw.csv,BT_0006736_DUP,SME_004,duplicate,Duplicate import of BT_0006736
ISSUE_001776,bank_transactions_raw.csv,BT_0000798_DUP,SME_001,duplicate,Duplicate import of BT_0000798
ISSUE_001777,bank_transactions_raw.csv,BT_0007315_DUP,SME_004,duplicate,Duplicate import of BT_0007315
ISSUE_001778,bank_transactions_raw.csv,BT_0011093_DUP,SME_004,duplicate,Duplicate import of BT_0011093
ISSUE_001779,bank_transactions_raw.csv,BT_0004981_DUP,SME_004,duplicate,Duplicate import of BT_0004981
ISSUE_001780,bank_transactions_raw.csv,BT_0019005_DUP,SME_004,duplicate,Duplicate import of BT_0019005
ISSUE_001781,bank_transactions_raw.csv,BT_0009175_DUP,SME_004,duplicate,Duplicate import of BT_0009175
ISSUE_001782,bank_transactions_raw.csv,BT_0019159_DUP,SME_004,duplicate,Duplicate import of BT_0019159
ISSUE_001783,bank_transactions_raw.csv,BT_0004097_DUP,SME_001,duplicate,Duplicate import of BT_0004097
ISSUE_001784,bank_transactions_raw.csv,BT_0000955_DUP,SME_001,duplicate,Duplicate import of BT_0000955
ISSUE_001785,bank_transactions_raw.csv,BT_0011949_DUP,SME_004,duplicate,Duplicate import of BT_0011949
ISSUE_001786,bank_transactions_raw.csv,BT_0011641_DUP,SME_004,duplicate,Duplicate import of BT_0011641
ISSUE_001787,bank_transactions_raw.csv,BT_0004394_DUP,SME_001,duplicate,Duplicate import of BT_0004394
ISSUE_001788,bank_transactions_raw.csv,BT_0018970_DUP,SME_004,duplicate,Duplicate import of BT_0018970
ISSUE_001789,bank_transactions_raw.csv,BT_0011257_DUP,SME_004,duplicate,Duplicate import of BT_0011257
ISSUE_001790,bank_transactions_raw.csv,BT_0004392_DUP,SME_001,duplicate,Duplicate import of BT_0004392
ISSUE_001791,bank_transactions_raw.csv,BT_0009569_DUP,SME_004,duplicate,Duplicate import of BT_0009569
ISSUE_001792,bank_transactions_raw.csv,BT_0014429_DUP,SME_004,duplicate,Duplicate import of BT_0014429
ISSUE_001793,bank_transactions_raw.csv,BT_0009404_DUP,SME_004,duplicate,Duplicate import of BT_0009404
ISSUE_001794,bank_transactions_raw.csv,BT_0019291_DUP,SME_004,duplicate,Duplicate import of BT_0019291
ISSUE_001795,bank_transactions_raw.csv,BT_0001892_DUP,SME_001,duplicate,Duplicate import of BT_0001892
ISSUE_001796,bank_transactions_raw.csv,BT_0003329_DUP,SME_001,duplicate,Duplicate import of BT_0003329
ISSUE_001797,bank_transactions_raw.csv,BT_0013393_DUP,SME_004,duplicate,Duplicate import of BT_0013393
ISSUE_001798,bank_transactions_raw.csv,BT_0004265_DUP,SME_001,duplicate,Duplicate import of BT_0004265
ISSUE_001799,bank_transactions_raw.csv,BT_0019436_DUP,SME_005,duplicate,Duplicate import of BT_0019436
ISSUE_001800,bank_transactions_raw.csv,BT_0016201_DUP,SME_004,duplicate,Duplicate import of BT_0016201
ISSUE_001801,bank_transactions_raw.csv,BT_0001284_DUP,SME_001,duplicate,Duplicate import of BT_0001284
ISSUE_001802,bank_transactions_raw.csv,BT_0018631_DUP,SME_004,duplicate,Duplicate import of BT_0018631
ISSUE_001803,bank_transactions_raw.csv,BT_0010883_DUP,SME_004,duplicate,Duplicate import of BT_0010883
ISSUE_001804,bank_transactions_raw.csv,BT_0015431_DUP,SME_004,duplicate,Duplicate import of BT_0015431
ISSUE_001805,bank_transactions_raw.csv,BT_0017368_DUP,SME_004,duplicate,Duplicate import of BT_0017368
ISSUE_001806,bank_transactions_raw.csv,BT_0018487_DUP,SME_004,duplicate,Duplicate import of BT_0018487
ISSUE_001807,bank_transactions_raw.csv,BT_0008078_DUP,SME_004,duplicate,Duplicate import of BT_0008078
ISSUE_001808,bank_transactions_raw.csv,BT_0014553_DUP,SME_004,duplicate,Duplicate import of BT_0014553
ISSUE_001809,bank_transactions_raw.csv,BT_0001440_DUP,SME_001,duplicate,Duplicate import of BT_0001440
ISSUE_001810,bank_transactions_raw.csv,BT_0002154_DUP,SME_001,duplicate,Duplicate import of BT_0002154
ISSUE_001811,bank_transactions_raw.csv,BT_0007667_DUP,SME_004,duplicate,Duplicate import of BT_0007667
ISSUE_001812,bank_transactions_raw.csv,BT_0011868_DUP,SME_004,duplicate,Duplicate import of BT_0011868
ISSUE_001813,bank_transactions_raw.csv,BT_0016804_DUP,SME_004,duplicate,Duplicate import of BT_0016804
ISSUE_001814,bank_transactions_raw.csv,BT_0008420_DUP,SME_004,duplicate,Duplicate import of BT_0008420
ISSUE_001815,bank_transactions_raw.csv,BT_0000040_DUP,SME_001,duplicate,Duplicate import of BT_0000040
ISSUE_001816,bank_transactions_raw.csv,BT_0019206_DUP,SME_004,duplicate,Duplicate import of BT_0019206
ISSUE_001817,bank_transactions_raw.csv,BT_0000563_DUP,SME_001,duplicate,Duplicate import of BT_0000563
ISSUE_001818,bank_transactions_raw.csv,BT_0019246_DUP,SME_004,duplicate,Duplicate import of BT_0019246
ISSUE_001819,bank_transactions_raw.csv,BT_0000740_DUP,SME_001,duplicate,Duplicate import of BT_0000740
ISSUE_001820,bank_transactions_raw.csv,BT_0017544_DUP,SME_004,duplicate,Duplicate import of BT_0017544
ISSUE_001821,bank_transactions_raw.csv,BT_0006168_DUP,SME_004,duplicate,Duplicate import of BT_0006168
ISSUE_001822,bank_transactions_raw.csv,BT_0000728_DUP,SME_001,duplicate,Duplicate import of BT_0000728
ISSUE_001823,bank_transactions_raw.csv,BT_0004244_DUP,SME_001,duplicate,Duplicate import of BT_0004244
ISSUE_001824,bank_transactions_raw.csv,BT_0018006_DUP,SME_004,duplicate,Duplicate import of BT_0018006
ISSUE_001825,bank_transactions_raw.csv,BT_0002222_DUP,SME_001,duplicate,Duplicate import of BT_0002222
ISSUE_001826,bank_transactions_raw.csv,BT_0001998_DUP,SME_001,duplicate,Duplicate import of BT_0001998
ISSUE_001827,bank_transactions_raw.csv,BT_0005394_DUP,SME_004,duplicate,Duplicate import of BT_0005394
ISSUE_001828,bank_transactions_raw.csv,BT_0010269_DUP,SME_004,duplicate,Duplicate import of BT_0010269
ISSUE_001829,bank_transactions_raw.csv,BT_0010374_DUP,SME_004,duplicate,Duplicate import of BT_0010374
ISSUE_001830,bank_transactions_raw.csv,BT_0018383_DUP,SME_004,duplicate,Duplicate import of BT_0018383
ISSUE_001831,bank_transactions_raw.csv,BT_0006666_DUP,SME_004,duplicate,Duplicate import of BT_0006666
ISSUE_001832,bank_transactions_raw.csv,BT_0000657_DUP,SME_001,duplicate,Duplicate import of BT_0000657
ISSUE_001833,bank_transactions_raw.csv,BT_0010022_DUP,SME_004,duplicate,Duplicate import of BT_0010022
ISSUE_001834,bank_transactions_raw.csv,BT_0014614_DUP,SME_004,duplicate,Duplicate import of BT_0014614
ISSUE_001835,bank_transactions_raw.csv,BT_0014761_DUP,SME_004,duplicate,Duplicate import of BT_0014761
ISSUE_001836,bank_transactions_raw.csv,BT_0016870_DUP,SME_004,duplicate,Duplicate import of BT_0016870
ISSUE_001837,bank_transactions_raw.csv,BT_0015777_DUP,SME_004,duplicate,Duplicate import of BT_0015777
ISSUE_001838,bank_transactions_raw.csv,BT_0014490_DUP,SME_004,duplicate,Duplicate import of BT_0014490
ISSUE_001839,bank_transactions_raw.csv,BT_0000867_DUP,SME_001,duplicate,Duplicate import of BT_0000867
ISSUE_001840,bank_transactions_raw.csv,BT_0012345_DUP,SME_004,duplicate,Duplicate import of BT_0012345
ISSUE_001841,bank_transactions_raw.csv,BT_0004556_DUP,SME_002,duplicate,Duplicate import of BT_0004556
ISSUE_001842,bank_transactions_raw.csv,BT_0000105_DUP,SME_001,duplicate,Duplicate import of BT_0000105
ISSUE_001843,bank_transactions_raw.csv,BT_0019472_DUP,SME_005,duplicate,Duplicate import of BT_0019472
ISSUE_001844,bank_transactions_raw.csv,BT_0015557_DUP,SME_004,duplicate,Duplicate import of BT_0015557
ISSUE_001845,bank_transactions_raw.csv,BT_0002715_DUP,SME_001,duplicate,Duplicate import of BT_0002715
ISSUE_001846,bank_transactions_raw.csv,BT_0001735_DUP,SME_001,duplicate,Duplicate import of BT_0001735
ISSUE_001847,bank_transactions_raw.csv,BT_0014932_DUP,SME_004,duplicate,Duplicate import of BT_0014932
ISSUE_001848,bank_transactions_raw.csv,BT_0011406_DUP,SME_004,duplicate,Duplicate import of BT_0011406
ISSUE_001849,bank_transactions_raw.csv,BT_0015343_DUP,SME_004,duplicate,Duplicate import of BT_0015343
ISSUE_001850,bank_transactions_raw.csv,BT_0017234_DUP,SME_004,duplicate,Duplicate import of BT_0017234
ISSUE_001851,bank_transactions_raw.csv,BT_0016976_DUP,SME_004,duplicate,Duplicate import of BT_0016976
ISSUE_001852,bank_transactions_raw.csv,BT_0003047_DUP,SME_001,duplicate,Duplicate import of BT_0003047
ISSUE_001853,bank_transactions_raw.csv,BT_0009815_DUP,SME_004,duplicate,Duplicate import of BT_0009815
ISSUE_001854,bank_transactions_raw.csv,BT_0012523_DUP,SME_004,duplicate,Duplicate import of BT_0012523
ISSUE_001855,bank_transactions_raw.csv,BT_0014546_DUP,SME_004,duplicate,Duplicate import of BT_0014546
ISSUE_001856,bank_transactions_raw.csv,BT_0007098_DUP,SME_004,duplicate,Duplicate import of BT_0007098
ISSUE_001857,bank_transactions_raw.csv,BT_0007396_DUP,SME_004,duplicate,Duplicate import of BT_0007396
ISSUE_001858,bank_transactions_raw.csv,BT_0019012_DUP,SME_004,duplicate,Duplicate import of BT_0019012
ISSUE_001859,bank_transactions_raw.csv,BT_0011624_DUP,SME_004,duplicate,Duplicate import of BT_0011624
ISSUE_001860,bank_transactions_raw.csv,BT_0011424_DUP,SME_004,duplicate,Duplicate import of BT_0011424
ISSUE_001861,bank_transactions_raw.csv,BT_0012144_DUP,SME_004,duplicate,Duplicate import of BT_0012144
ISSUE_001862,bank_transactions_raw.csv,BT_0010445_DUP,SME_004,duplicate,Duplicate import of BT_0010445
ISSUE_001863,bank_transactions_raw.csv,BT_0000415_DUP,SME_001,duplicate,Duplicate import of BT_0000415
ISSUE_001864,bank_transactions_raw.csv,BT_0009503_DUP,SME_004,duplicate,Duplicate import of BT_0009503
ISSUE_001865,bank_transactions_raw.csv,BT_0015588_DUP,SME_004,duplicate,Duplicate import of BT_0015588
ISSUE_001866,bank_transactions_raw.csv,BT_0006073_DUP,SME_004,duplicate,Duplicate import of BT_0006073
ISSUE_001867,bank_transactions_raw.csv,BT_0007821_DUP,SME_004,duplicate,Duplicate import of BT_0007821
ISSUE_001868,bank_transactions_raw.csv,BT_0009512_DUP,SME_004,duplicate,Duplicate import of BT_0009512
ISSUE_001869,bank_transactions_raw.csv,BT_0016529_DUP,SME_004,duplicate,Duplicate import of BT_0016529
ISSUE_001870,bank_transactions_raw.csv,BT_0013336_DUP,SME_004,duplicate,Duplicate import of BT_0013336
ISSUE_001871,bank_transactions_raw.csv,BT_0005846_DUP,SME_004,duplicate,Duplicate import of BT_0005846
ISSUE_001872,bank_transactions_raw.csv,BT_0019237_DUP,SME_004,duplicate,Duplicate import of BT_0019237
ISSUE_001873,bank_transactions_raw.csv,BT_0009052_DUP,SME_004,duplicate,Duplicate import of BT_0009052
ISSUE_001874,bank_transactions_raw.csv,BT_0017349_DUP,SME_004,duplicate,Duplicate import of BT_0017349
