business_id,reason_type,rank,feature,description,point_contribution
APP-00200,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00200,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00200,protective,3,free_cash_flow,,2.584299699991828
APP-00200,protective,4,judgments_count,,2.353047774790244
APP-00200,protective,5,director_judgments_count,,0.7548546387206513
APP-00201,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00201,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00201,adverse,3,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00201,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00201,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.547013533874613
APP-00201,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00201,protective,2,fe_director_credit_score,Director bureau credit score.,3.1307804035859617
APP-00201,protective,3,judgments_count,,2.353047774790244
APP-00201,protective,4,fe_cash_flow_trend,90-day cash-flow trend.,1.5453704172602027
APP-00201,protective,5,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00202,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00202,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00202,adverse,3,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00202,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-1.1968320306744686
APP-00202,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00202,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00202,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,10.800529950239342
APP-00202,protective,3,fe_director_credit_score,Director bureau credit score.,8.53713995567958
APP-00202,protective,4,fe_business_credit_score,Business bureau credit score.,7.964291288680055
APP-00202,protective,5,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00203,adverse,1,credit_volatility_90d,,-4.959064187808683
APP-00203,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00203,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00203,adverse,4,fe_negative_balance_days,Number of days with negative balances.,-1.9109674332830326
APP-00203,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00203,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,20.461903057643227
APP-00203,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00203,protective,3,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00203,protective,4,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00203,protective,5,num_fees_90d,,4.871993346215178
APP-00204,adverse,1,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00204,adverse,2,num_fees_90d,,-1.37740785037345
APP-00204,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-1.1968320306744686
APP-00204,adverse,4,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.4657799248479859
APP-00204,adverse,5,fe_reversed_transaction_count,Cumulative reversed transaction count up to the snapshot date.,-0.12665090155799164
APP-00204,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00204,protective,2,fe_business_credit_score,Business bureau credit score.,12.711852452434304
APP-00204,protective,3,fe_director_credit_score,Director bureau credit score.,8.53713995567958
APP-00204,protective,4,credit_volatility_90d,,4.511334907155653
APP-00204,protective,5,fe_debt_to_assets,Total liabilities divided by total assets.,3.7731027473151086
APP-00205,adverse,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-11.94586487502594
APP-00205,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00205,adverse,3,fe_negative_balance_days,Number of days with negative balances.,-4.8680569924583885
APP-00205,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00205,adverse,5,fe_business_arrears_days,Business bureau arrears days.,-1.1968320306744686
APP-00205,protective,1,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00205,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00205,protective,3,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00205,protective,4,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00205,protective,5,num_fees_90d,,4.871993346215178
APP-00206,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00206,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00206,adverse,3,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00206,adverse,4,director_credit_utilization,,-0.7400507908412253
APP-00206,adverse,5,fe_business_credit_utilization,Business bureau credit utilization.,-0.6594919906026318
APP-00206,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00206,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00206,protective,3,fe_director_credit_score,Director bureau credit score.,8.53713995567958
APP-00206,protective,4,num_fees_90d,,4.871993346215178
APP-00206,protective,5,judgments_count,,2.353047774790244
APP-00207,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00207,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00207,adverse,3,credit_volatility_90d,,-2.849189795246395
APP-00207,adverse,4,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00207,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00207,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00207,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00207,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00207,protective,4,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00207,protective,5,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00208,adverse,1,director_judgments_count,,-15.549679199311921
APP-00208,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00208,adverse,3,credit_volatility_90d,,-8.504614871755338
APP-00208,adverse,4,num_fees_90d,,-6.2408675297329035
APP-00208,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00208,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,9.865010580117987
APP-00208,protective,2,fe_business_credit_score,Business bureau credit score.,3.479999779230398
APP-00208,protective,3,free_cash_flow,,2.584299699991828
APP-00208,protective,4,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00208,protective,5,judgments_count,,2.353047774790244
APP-00209,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00209,adverse,2,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00209,adverse,3,fe_business_credit_score,Business bureau credit score.,-4.641111845928194
APP-00209,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00209,adverse,5,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-1.9825422756539428
APP-00209,protective,1,fe_negative_balance_days,Number of days with negative balances.,8.180879840222024
APP-00209,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00209,protective,3,judgments_count,,2.353047774790244
APP-00209,protective,4,director_credit_utilization,,1.2579709227977574
APP-00209,protective,5,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00210,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00210,adverse,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,-6.384927681010003
APP-00210,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00210,adverse,4,fe_business_credit_score,Business bureau credit score.,-4.641111845928194
APP-00210,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00210,protective,1,judgments_count,,2.353047774790244
APP-00210,protective,2,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00210,protective,3,director_judgments_count,,0.7548546387206513
APP-00210,protective,4,free_cash_flow,,0.19804180029385973
APP-00210,protective,5,default_flag_bureau_history,,0.0
APP-00211,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00211,adverse,2,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00211,adverse,3,fe_negative_balance_days,Number of days with negative balances.,-4.8680569924583885
APP-00211,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00211,adverse,5,free_cash_flow,,-2.6760763827861784
APP-00211,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00211,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00211,protective,3,judgments_count,,2.353047774790244
APP-00211,protective,4,num_fees_90d,,2.010929213010523
APP-00211,protective,5,fe_director_credit_score,Director bureau credit score.,1.6183271295413983
APP-00212,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00212,adverse,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,-10.874830202790402
APP-00212,adverse,3,fe_business_credit_score,Business bureau credit score.,-8.683101937907402
APP-00212,adverse,4,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00212,adverse,5,fe_director_credit_score,Director bureau credit score.,-6.237124088835444
APP-00212,protective,1,judgments_count,,2.353047774790244
APP-00212,protective,2,free_cash_flow,,1.8601197511827134
APP-00212,protective,3,director_judgments_count,,0.7548546387206513
APP-00212,protective,4,director_credit_utilization,,0.03894481681141416
APP-00212,protective,5,default_flag_bureau_history,,0.0
APP-00213,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00213,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00213,adverse,3,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00213,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00213,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00213,protective,1,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00213,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00213,protective,3,judgments_count,,2.353047774790244
APP-00213,protective,4,free_cash_flow,,1.8601197511827134
APP-00213,protective,5,director_credit_utilization,,1.2579709227977574
APP-00214,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00214,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00214,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00214,adverse,4,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,-4.486610532400765
APP-00214,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00214,protective,1,judgments_count,,2.353047774790244
APP-00214,protective,2,fe_debt_to_assets,Total liabilities divided by total assets.,2.0108985974473534
APP-00214,protective,3,free_cash_flow,,1.8601197511827134
APP-00214,protective,4,director_judgments_count,,0.7548546387206513
APP-00214,protective,5,default_flag_bureau_history,,0.0
APP-00215,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00215,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00215,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00215,adverse,4,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00215,adverse,5,fe_business_credit_score,Business bureau credit score.,-0.45344125328663165
APP-00215,protective,1,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00215,protective,2,judgments_count,,2.353047774790244
APP-00215,protective,3,free_cash_flow,,1.8601197511827134
APP-00215,protective,4,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,1.4632110782236816
APP-00215,protective,5,director_judgments_count,,0.7548546387206513
APP-00216,adverse,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-11.94586487502594
APP-00216,adverse,2,fe_business_credit_score,Business bureau credit score.,-8.683101937907402
APP-00216,adverse,3,fe_director_credit_score,Director bureau credit score.,-6.237124088835444
APP-00216,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00216,adverse,5,fe_business_credit_utilization,Business bureau credit utilization.,-4.858807712052527
APP-00216,protective,1,free_cash_flow,,2.584299699991828
APP-00216,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00216,protective,3,judgments_count,,2.353047774790244
APP-00216,protective,4,director_judgments_count,,0.7548546387206513
APP-00216,protective,5,fe_reversed_transaction_count,Cumulative reversed transaction count up to the snapshot date.,0.07366748787542682
APP-00217,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-4.8680569924583885
APP-00217,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00217,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00217,adverse,4,num_fees_90d,,-1.37740785037345
APP-00217,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00217,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00217,protective,2,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00217,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00217,protective,4,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00217,protective,5,judgments_count,,2.353047774790244
APP-00218,adverse,1,director_judgments_count,,-15.549679199311921
APP-00218,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00218,adverse,3,credit_volatility_90d,,-4.959064187808683
APP-00218,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00218,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00218,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,5.962874647672288
APP-00218,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00218,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00218,protective,4,judgments_count,,2.353047774790244
APP-00218,protective,5,free_cash_flow,,1.8601197511827134
APP-00219,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00219,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00219,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00219,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00219,adverse,5,fe_director_credit_score,Director bureau credit score.,-2.948467644559505
APP-00219,protective,1,judgments_count,,2.353047774790244
APP-00219,protective,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,1.4632110782236816
APP-00219,protective,3,director_judgments_count,,0.7548546387206513
APP-00219,protective,4,fe_business_credit_utilization,Business bureau credit utilization.,0.6226063250127287
APP-00219,protective,5,num_fees_90d,,0.32385871610423544
APP-00220,adverse,1,credit_volatility_90d,,-2.849189795246395
APP-00220,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00220,adverse,3,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00220,adverse,4,fe_cash_flow_trend,90-day cash-flow trend.,-1.3260283120975773
APP-00220,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00220,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,9.865010580117987
APP-00220,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00220,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00220,protective,4,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00220,protective,5,fe_negative_balance_days,Number of days with negative balances.,4.254378608742005
APP-00221,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00221,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00221,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00221,adverse,4,fe_cash_flow_trend,90-day cash-flow trend.,-0.4140000361800056
APP-00221,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.1769919980503309
APP-00221,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00221,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00221,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00221,protective,4,num_fees_90d,,4.871993346215178
APP-00221,protective,5,free_cash_flow,,2.584299699991828
APP-00222,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00222,adverse,2,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00222,adverse,3,fe_negative_balance_days,Number of days with negative balances.,-4.8680569924583885
APP-00222,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00222,adverse,5,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-1.9825422756539428
APP-00222,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00222,protective,2,num_fees_90d,,4.871993346215178
APP-00222,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00222,protective,4,judgments_count,,2.353047774790244
APP-00222,protective,5,fe_director_credit_score,Director bureau credit score.,1.6183271295413983
APP-00223,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00223,adverse,2,num_fees_90d,,-2.8408003994980424
APP-00223,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00223,adverse,4,free_cash_flow,,-0.7839558191105869
APP-00223,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00223,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,20.461903057643227
APP-00223,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00223,protective,3,fe_director_credit_score,Director bureau credit score.,8.53713995567958
APP-00223,protective,4,fe_business_credit_score,Business bureau credit score.,7.964291288680055
APP-00223,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00224,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00224,adverse,2,credit_volatility_90d,,-4.959064187808683
APP-00224,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00224,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00224,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00224,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00224,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00224,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00224,protective,4,fe_debt_to_assets,Total liabilities divided by total assets.,3.7731027473151086
APP-00224,protective,5,director_credit_utilization,,3.6742448595078656
APP-00225,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00225,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00225,adverse,3,fe_director_credit_score,Director bureau credit score.,-2.948467644559505
APP-00225,adverse,4,fe_business_credit_score,Business bureau credit score.,-2.3295239519651583
APP-00225,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00225,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,9.865010580117987
APP-00225,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00225,protective,3,judgments_count,,2.353047774790244
APP-00225,protective,4,free_cash_flow,,1.042465580324365
APP-00225,protective,5,director_judgments_count,,0.7548546387206513
APP-00226,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00226,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00226,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00226,adverse,4,fe_business_credit_score,Business bureau credit score.,-4.641111845928194
APP-00226,adverse,5,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,-4.486610532400765
APP-00226,protective,1,judgments_count,,2.353047774790244
APP-00226,protective,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,1.4632110782236816
APP-00226,protective,3,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00226,protective,4,director_judgments_count,,0.7548546387206513
APP-00226,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,0.6226063250127287
APP-00227,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00227,adverse,2,credit_volatility_90d,,-4.959064187808683
APP-00227,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00227,adverse,4,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00227,adverse,5,num_fees_90d,,-1.37740785037345
APP-00227,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00227,protective,2,fe_business_credit_score,Business bureau credit score.,3.479999779230398
APP-00227,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00227,protective,4,judgments_count,,2.353047774790244
APP-00227,protective,5,fe_director_credit_score,Director bureau credit score.,1.6183271295413983
APP-00228,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00228,adverse,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00228,adverse,3,num_fees_90d,,-6.2408675297329035
APP-00228,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00228,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00228,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00228,protective,2,judgments_count,,2.353047774790244
APP-00228,protective,3,fe_business_credit_score,Business bureau credit score.,1.7247574592181576
APP-00228,protective,4,fe_director_credit_score,Director bureau credit score.,1.6183271295413983
APP-00228,protective,5,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00229,adverse,1,judgments_count,,-25.1782604609213
APP-00229,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00229,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00229,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00229,adverse,5,free_cash_flow,,-1.385662352008622
APP-00229,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,20.461903057643227
APP-00229,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00229,protective,3,fe_business_credit_score,Business bureau credit score.,7.964291288680055
APP-00229,protective,4,credit_volatility_90d,,4.511334907155653
APP-00229,protective,5,fe_debt_to_assets,Total liabilities divided by total assets.,3.7731027473151086
APP-00230,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00230,adverse,2,credit_volatility_90d,,-4.959064187808683
APP-00230,adverse,3,num_fees_90d,,-2.8408003994980424
APP-00230,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00230,adverse,5,director_credit_utilization,,-1.5123305694881732
APP-00230,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00230,protective,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,5.962874647672288
APP-00230,protective,3,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00230,protective,4,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00230,protective,5,fe_debt_to_assets,Total liabilities divided by total assets.,3.7731027473151086
APP-00231,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00231,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00231,adverse,3,num_fees_90d,,-1.37740785037345
APP-00231,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-1.1968320306744686
APP-00231,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00231,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,20.461903057643227
APP-00231,protective,2,fe_business_credit_score,Business bureau credit score.,7.964291288680055
APP-00231,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00231,protective,4,fe_negative_balance_days,Number of days with negative balances.,4.254378608742005
APP-00231,protective,5,free_cash_flow,,2.584299699991828
APP-00232,adverse,1,director_judgments_count,,-15.549679199311921
APP-00232,adverse,2,credit_volatility_90d,,-4.959064187808683
APP-00232,adverse,3,num_fees_90d,,-3.9671378997486717
APP-00232,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00232,adverse,5,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00232,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,5.962874647672288
APP-00232,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00232,protective,3,judgments_count,,2.353047774790244
APP-00232,protective,4,fe_director_credit_score,Director bureau credit score.,1.6183271295413983
APP-00232,protective,5,fe_negative_balance_days,Number of days with negative balances.,0.9657796669140056
APP-00233,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-4.8680569924583885
APP-00233,adverse,2,num_fees_90d,,-3.9671378997486717
APP-00233,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00233,adverse,4,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00233,adverse,5,credit_volatility_90d,,-1.355380855435798
APP-00233,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00233,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00233,protective,3,fe_business_credit_score,Business bureau credit score.,7.964291288680055
APP-00233,protective,4,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
